,training_loss,testing_loss
998,0.3225027,0.34259993
999,0.3225023,0.34259057
1000,0.32250708,0.34258807
1001,0.32223377,0.34257588
1002,0.3222296,0.34254217
1003,0.32202062,0.34289783
1004,0.3221447,0.3425635
1005,0.32263318,0.3424008
1006,0.32292312,0.34244004
1007,0.3229856,0.3424737
1008,0.32290253,0.34247148
1009,0.32273114,0.34245583
1010,0.32263896,0.3424421
1011,0.32251614,0.3424361
1012,0.32245773,0.34243274
1013,0.32240465,0.3424309
1014,0.32237634,0.34243184
1015,0.32236496,0.34242666
1016,0.32236043,0.342424
1017,0.32236692,0.34241816
1018,0.32240933,0.34241536
1019,0.3224494,0.34240887
1020,0.32248744,0.34240264
1021,0.32254174,0.34239894
1022,0.32258767,0.3423969
1023,0.3226161,0.3423913
1024,0.32268494,0.34239373
1025,0.32269058,0.34239283
1026,0.3227485,0.34239095
1027,0.32277918,0.34239084
1028,0.32277557,0.3423892
1029,0.32284144,0.34239155
1030,0.3228382,0.34238803
1031,0.32286716,0.34238678
1032,0.32287672,0.34238547
1033,0.32291108,0.34238207
1034,0.3228757,0.34237668
1035,0.32290417,0.34237623
1036,0.32290283,0.3423745
1037,0.32292604,0.34237057
1038,0.32291278,0.34236413
1039,0.32292715,0.34236082
1040,0.32290393,0.34236312
1041,0.32292762,0.34235847
1042,0.3229099,0.3423555
1043,0.322923,0.34235066
1044,0.32292852,0.3423476
1045,0.32291424,0.34234342
1046,0.32292795,0.3423412
1047,0.3229207,0.34233218
1048,0.32295188,0.34233806
1049,0.32290754,0.3423259
1050,0.32291836,0.34232655
1051,0.3229279,0.3423201
1052,0.32291868,0.34231794
1053,0.32293,0.34231335
1054,0.32293457,0.34231177
1055,0.32291192,0.3423061
1056,0.32293278,0.34230283
1057,0.32291538,0.3423001
1058,0.32292485,0.3422941
1059,0.32290712,0.34228936
1060,0.3229068,0.3422886
1061,0.32292023,0.3422861
1062,0.32291025,0.34228075
1063,0.32290694,0.34227565
1064,0.32289985,0.3422719
1065,0.3229038,0.34226868
1066,0.322895,0.34226844
1067,0.32287955,0.34225857
1068,0.32285464,0.34225497
1069,0.3228522,0.34224927
1070,0.32287076,0.34224445
1071,0.3228605,0.34224176
1072,0.32285616,0.3422413
1073,0.32287574,0.34223744
1074,0.32287204,0.34223226
1075,0.3228458,0.3422278
1076,0.32282722,0.34221914
1077,0.3228338,0.34221768
1078,0.32284996,0.34221685
1079,0.32283005,0.3422127
1080,0.3228193,0.34221143
1081,0.32282874,0.34220657
1082,0.32282647,0.34220326
1083,0.3228266,0.3422004
1084,0.32280582,0.342191
1085,0.32283744,0.3421919
1086,0.32284597,0.34219167
1087,0.3228255,0.3421836
1088,0.32282227,0.34218198
1089,0.32282463,0.34218028
1090,0.3228193,0.34217563
1091,0.322825,0.34217584
1092,0.32282707,0.34217146
1093,0.322813,0.34216493
1094,0.32280323,0.3421628
1095,0.32280135,0.3421552
1096,0.32279915,0.34215602
1097,0.32277882,0.34214836
1098,0.3228052,0.34214875
1099,0.322796,0.34214792
1100,0.3227853,0.34214255
1101,0.32280892,0.3421408
1102,0.32280692,0.34213665
1103,0.32279214,0.34213305
1104,0.3227934,0.34213066
1105,0.32277673,0.342125
1106,0.3227701,0.3421225
1107,0.32277492,0.34212154
1108,0.32277694,0.34211773
1109,0.3227747,0.34211493
1110,0.3227723,0.34211066
1111,0.3227654,0.34210637
1112,0.3227504,0.34210187
1113,0.3227728,0.3421027
1114,0.32275873,0.34209865
1115,0.32276532,0.3420932
1116,0.32275853,0.3420903
1117,0.32274514,0.34208933
1118,0.32272798,0.3420828
1119,0.32274026,0.34208232
1120,0.32273608,0.34207764
1121,0.32273751,0.34207433
1122,0.32272255,0.34207126
1123,0.32271427,0.34206432
1124,0.32269654,0.3420592
1125,0.32269815,0.3420603
1126,0.32272667,0.3420584
1127,0.32272983,0.34205443
1128,0.32271463,0.34205133
1129,0.3226946,0.34204414
1130,0.32271558,0.34204403
1131,0.32271916,0.34203935
1132,0.32269987,0.3420365
1133,0.3226907,0.3420288
1134,0.3226866,0.34202495
1135,0.32267362,0.3420238
1136,0.32266894,0.34201992
1137,0.3226692,0.342015
1138,0.3226645,0.34201157
1139,0.32266894,0.34200627
1140,0.32266802,0.34200498
1141,0.32265964,0.34200433
1142,0.32266593,0.3419996
1143,0.32266703,0.34199777
1144,0.3226421,0.3419925
1145,0.3226753,0.34199354
1146,0.32266495,0.34198654
1147,0.32264727,0.3419837
1148,0.32265288,0.34198108
1149,0.32266298,0.34197623
1150,0.32264248,0.34196886
1151,0.32264885,0.34196723
1152,0.3226804,0.34196496
1153,0.32262465,0.34195575
1154,0.32265228,0.34195897
1155,0.32267746,0.34195572
1156,0.32264313,0.34194767
1157,0.3226444,0.34194294
1158,0.3226445,0.34194013
1159,0.32264113,0.3419366
1160,0.3226314,0.34193093
1161,0.3226551,0.34192935
1162,0.32263392,0.3419265
1163,0.32262808,0.34192222
1164,0.32263908,0.34191683
1165,0.32265824,0.34191725
1166,0.3226437,0.34191152
1167,0.32264584,0.34191096
1168,0.3226415,0.34190658
1169,0.32264104,0.34190354
1170,0.32264978,0.341901
1171,0.3226363,0.34189644
1172,0.32263368,0.3418938
1173,0.32262778,0.34189045
1174,0.3226382,0.341887
1175,0.3226325,0.34188414
1176,0.32261807,0.34188354
1177,0.32264167,0.34188035
1178,0.32261777,0.34187344
1179,0.32263604,0.34187233
1180,0.3226421,0.34187645
1181,0.32263348,0.3418647
1182,0.3226428,0.34186578
1183,0.3226238,0.34186092
1184,0.32262117,0.34185645
1185,0.32263193,0.341854
1186,0.32261693,0.34185284
1187,0.3226065,0.34184512
1188,0.32263914,0.34184954
1189,0.32262832,0.3418458
1190,0.32259744,0.34183577
1191,0.32263222,0.34183937
1192,0.32258946,0.34183058
1193,0.32260576,0.3418289
1194,0.32261017,0.34182867
1195,0.32258528,0.34182298
1196,0.32260543,0.3418226
1197,0.32259408,0.34181747
1198,0.32262376,0.34181756
1199,0.32260007,0.341812
1200,0.32259488,0.34181032
1201,0.32259163,0.3418078
1202,0.32260227,0.3418033
1203,0.32259265,0.3418025
1204,0.32259777,0.3417981
1205,0.32259855,0.3417948
1206,0.32258576,0.34179348
1207,0.32259542,0.34179056
1208,0.32260394,0.34178662
1209,0.32258576,0.34178624
1210,0.32256615,0.34178272
1211,0.32258242,0.34177917
1212,0.32257724,0.34177598
1213,0.3225627,0.3417701
1214,0.32257438,0.3417691
1215,0.32256487,0.34176373
1216,0.32256904,0.34176487
1217,0.32255894,0.3417615
1218,0.32256836,0.3417596
1219,0.32256693,0.341757
1220,0.3225657,0.34175512
1221,0.32254562,0.3417519
1222,0.32256055,0.34174755
1223,0.3225338,0.3417466
1224,0.32255137,0.34174725
1225,0.32254353,0.34173998
1226,0.32255083,0.34173986
1227,0.3225393,0.3417354
1228,0.32254404,0.3417357
1229,0.32253736,0.34172952
1230,0.32251865,0.3417295
1231,0.32252344,0.34172434
1232,0.32251957,0.34172332
1233,0.32253712,0.34172353
1234,0.32252136,0.34171635
1235,0.32250172,0.3417167
1236,0.32251847,0.34171426
1237,0.32253256,0.34171504
1238,0.32250562,0.34170783
1239,0.32252583,0.34170872
1240,0.32248312,0.34170133
1241,0.32250136,0.34170076
1242,0.32252103,0.34170046
1243,0.32249627,0.34169447
1244,0.3225131,0.34169364
1245,0.32249883,0.34169033
1246,0.32248822,0.34168744
1247,0.32249373,0.34168035
1248,0.32250226,0.3416838
1249,0.3225051,0.3416811
1250,0.32248944,0.34167716
1251,0.32249045,0.34167525
1252,0.32248864,0.34167245
1253,0.3224707,0.34166747
1254,0.32249016,0.3416674
1255,0.32249206,0.34166536
1256,0.3224843,0.3416597
1257,0.32247376,0.34165588
1258,0.32247147,0.34165442
1259,0.3224884,0.34165215
1260,0.3224709,0.34165165
1261,0.32247472,0.34164885
1262,0.3224855,0.34164724
1263,0.32246,0.34164134
1264,0.3224752,0.34163916
1265,0.32244653,0.34163606
1266,0.3224849,0.34163722
1267,0.32246137,0.34163126
1268,0.32243752,0.34162793
1269,0.32244176,0.34162548
1270,0.32243627,0.34162247
1271,0.32243037,0.3416173
1272,0.32242757,0.34161437
1273,0.32242098,0.34161106
1274,0.32241684,0.3416102
1275,0.32242757,0.34160897
1276,0.3224349,0.34160286
1277,0.32241297,0.34160075
1278,0.32240796,0.34159675
1279,0.32240766,0.34159493
1280,0.32240516,0.34159112
1281,0.32238525,0.3415889
1282,0.3223814,0.34158096
1283,0.3223732,0.3415792
1284,0.32236788,0.34157664
1285,0.3223983,0.34157258
1286,0.3223848,0.34156972
1287,0.3223643,0.34156385
1288,0.3223834,0.3415626
1289,0.32237536,0.34155634
1290,0.32237047,0.34155777
1291,0.32237238,0.3415541
1292,0.32236138,0.34155113
1293,0.32236767,0.34154907
1294,0.3223526,0.34154722
1295,0.32234877,0.34154162
1296,0.32238373,0.34154418
1297,0.32234553,0.34153602
1298,0.32235092,0.34153667
1299,0.32234257,0.3415322
1300,0.32234606,0.34153205
1301,0.3223339,0.34152678
1302,0.3223366,0.34152752
1303,0.32233787,0.34152123
1304,0.32233784,0.3415182
1305,0.32231313,0.3415142
1306,0.3223191,0.3415135
1307,0.3223262,0.34151113
1308,0.32231155,0.34150636
1309,0.3223243,0.34150603
1310,0.32230616,0.3415004
1311,0.3223177,0.34150094
1312,0.3223144,0.34149542
1313,0.32230857,0.3414934
1314,0.32232213,0.34149033
1315,0.32230124,0.3414878
1316,0.32231978,0.34148645
1317,0.3223055,0.34148622
1318,0.32231262,0.34147674
1319,0.32228914,0.34147725
1320,0.32230848,0.34147656
1321,0.32230112,0.34147248
1322,0.32229927,0.34147206
1323,0.32230157,0.34146884
1324,0.32231635,0.34146655
1325,0.32229203,0.34146598
1326,0.32228976,0.34145954
1327,0.32229337,0.34145847
1328,0.32229784,0.34145507
1329,0.32228008,0.3414519
1330,0.32228702,0.34145144
1331,0.32227367,0.3414495
1332,0.32227394,0.3414442
1333,0.32227188,0.34144387
1334,0.32227033,0.3414405
1335,0.32226437,0.3414384
1336,0.32226378,0.3414341
1337,0.3222676,0.341431
1338,0.3222627,0.34142905
1339,0.322248,0.3414266
1340,0.32226676,0.3414251
1341,0.3222538,0.34142408
1342,0.32229012,0.34142274
1343,0.3222464,0.34141302
1344,0.32225642,0.3414138
1345,0.3222637,0.3414119
1346,0.32224306,0.3414054
1347,0.32221782,0.3414023
1348,0.32222062,0.34139925
1349,0.3222021,0.34139442
1350,0.32220033,0.34139732
1351,0.32219195,0.34138942
1352,0.32220274,0.34138545
1353,0.32218784,0.3413856
1354,0.3221843,0.34138545
1355,0.32216895,0.3413818
1356,0.3222002,0.34138253
1357,0.32217538,0.34137705
1358,0.32216248,0.34137374
1359,0.32216948,0.34137142
1360,0.32217678,0.34136993
1361,0.32216662,0.34136668
1362,0.32216972,0.34136763
1363,0.32216775,0.34135973
1364,0.32216185,0.34135818
1365,0.32215562,0.34135613
1366,0.3221517,0.34135404
1367,0.32214564,0.3413514
1368,0.32213777,0.3413498
1369,0.32213622,0.34134558
1370,0.32214385,0.3413478
1371,0.3221336,0.34134406
1372,0.322133,0.34133628
1373,0.32213515,0.34134057
1374,0.32212728,0.3413365
1375,0.32212976,0.34133425
1376,0.32212824,0.34133157
1377,0.32213292,0.3413309
1378,0.32211992,0.34132397
1379,0.32211274,0.3413237
1380,0.32208848,0.34132075
1381,0.32211912,0.3413184
1382,0.3221376,0.34132105
1383,0.32211667,0.3413121
1384,0.3220935,0.34131306
1385,0.32211348,0.3413097
1386,0.32208803,0.34130928
1387,0.3220875,0.34130517
1388,0.32208014,0.34130388
1389,0.32211503,0.34130105
1390,0.32209468,0.3412998
1391,0.32208166,0.341296
1392,0.3220622,0.3412903
1393,0.32208318,0.34129137
1394,0.32206628,0.34128898
1395,0.32208034,0.34128603
1396,0.32205734,0.34128553
1397,0.32207862,0.34128135
1398,0.32205483,0.34127817
1399,0.32207257,0.34127888
1400,0.32204613,0.34127182
1401,0.3220447,0.34127155
1402,0.32203108,0.34126493
1403,0.32201955,0.34126362
1404,0.32205063,0.34126684
1405,0.32203308,0.341261
1406,0.32203183,0.34126154
1407,0.32199216,0.341254
1408,0.32200056,0.3412542
1409,0.32202435,0.34125504
1410,0.32200027,0.34124824
1411,0.32197005,0.3412441
1412,0.32199365,0.34124404
1413,0.32196584,0.34123853
1414,0.3219915,0.34123862
1415,0.32197908,0.3412363
1416,0.32195708,0.3412341
1417,0.321964,0.34123152
1418,0.3219405,0.34123054
1419,0.3219577,0.34122816
1420,0.32197574,0.34122783
1421,0.32194722,0.3412223
1422,0.32191736,0.3412219
1423,0.32194263,0.3412174
1424,0.3219259,0.34121472
1425,0.321922,0.34121504
1426,0.3219124,0.34121278
1427,0.3219118,0.34121475
1428,0.3218843,0.34120622
1429,0.32188982,0.34120318
1430,0.3218568,0.34120208
1431,0.32187033,0.3412005
1432,0.3218642,0.3411956
1433,0.32183427,0.34119347
1434,0.3218444,0.34119287
1435,0.32183796,0.34118894
1436,0.32186002,0.3411874
1437,0.32182539,0.34118277
1438,0.32183588,0.341181
1439,0.32183594,0.34117493
1440,0.32187113,0.34117237
1441,0.32184014,0.3411668
1442,0.321861,0.34116602
1443,0.32184908,0.34116593
1444,0.32187003,0.34116176
1445,0.32185048,0.34115604
1446,0.32184845,0.34115273
1447,0.3218547,0.34115317
1448,0.32186094,0.34114838
1449,0.32183272,0.3411465
1450,0.3218496,0.34114593
1451,0.32184038,0.3411427
1452,0.32184732,0.34114045
1453,0.3218398,0.3411366
1454,0.32185134,0.3411356
1455,0.3218388,0.34113443
1456,0.321814,0.34112972
1457,0.32181722,0.34112674
1458,0.32185,0.34112632
1459,0.321819,0.34112293
1460,0.32181638,0.34112066
1461,0.3217852,0.34111753
1462,0.32180962,0.34111604
1463,0.32181168,0.34111428
1464,0.32177177,0.3411131
1465,0.32178918,0.34110862
1466,0.32179293,0.341108
1467,0.32177895,0.34110767
1468,0.32179287,0.34110385
1469,0.3217688,0.34110186
1470,0.32177165,0.34109837
1471,0.32177722,0.34109768
1472,0.321738,0.34109107
1473,0.32177323,0.3410901
1474,0.32176748,0.34108734
1475,0.3217263,0.34108686
1476,0.3217519,0.34108612
1477,0.32175028,0.34108064
1478,0.3217212,0.3410791
1479,0.32174718,0.34107715
1480,0.32173932,0.34107682
1481,0.32171375,0.34107354
1482,0.3217315,0.34106886
1483,0.3217203,0.34106612
1484,0.32171458,0.34106213
1485,0.3216965,0.34106657
1486,0.32170078,0.34105727
1487,0.32172334,0.3410588
1488,0.3216925,0.34105772
1489,0.32171303,0.3410548
1490,0.32168692,0.3410522
1491,0.32170987,0.34104806
1492,0.32170925,0.3410504
1493,0.32169604,0.3410453
1494,0.3216858,0.3410444
1495,0.3216892,0.34103987
1496,0.32170117,0.341043
1497,0.32167915,0.34103677
1498,0.3216823,0.3410333
1499,0.32168847,0.3410354
1500,0.32166418,0.34103042
1501,0.32169294,0.3410309
1502,0.32167122,0.3410281
1503,0.32166544,0.34102583
1504,0.3216882,0.34102646
1505,0.32168052,0.3410198
1506,0.32168528,0.34102136
1507,0.32164773,0.34101766
1508,0.3216458,0.34100902
1509,0.32167333,0.34101474
1510,0.32163844,0.34101516
1511,0.32162005,0.3410049
1512,0.3216281,0.34100744
1513,0.3216328,0.3410032
1514,0.32163125,0.34100133
1515,0.321629,0.34100166
1516,0.3216235,0.34099808
1517,0.32163274,0.34099835
1518,0.32159263,0.34099182
1519,0.32163173,0.34099653
1520,0.32162368,0.34098864
1521,0.32160765,0.34099102
1522,0.32156754,0.34097904
1523,0.3215992,0.3409832
1524,0.3216024,0.34098613
1525,0.32160622,0.34098098
1526,0.32160473,0.3409793
1527,0.32158205,0.34097818
1528,0.32156911,0.34097198
1529,0.32155484,0.34097126
1530,0.32156625,0.3409706
1531,0.32157034,0.34097087
1532,0.3215535,0.34096903
1533,0.3215581,0.3409662
1534,0.32154378,0.34096488
1535,0.32152602,0.34095997
1536,0.3215048,0.34095624
1537,0.32154846,0.34096003
1538,0.321518,0.3409542
1539,0.32152742,0.34095475
1540,0.32154173,0.3409538
1541,0.32150358,0.34095126
1542,0.32150903,0.34094825
1543,0.32152596,0.34095204
1544,0.3215241,0.3409492
1545,0.32148802,0.34094152
1546,0.3215056,0.34094167
1547,0.3214989,0.34094167
1548,0.32149512,0.34094188
1549,0.32149467,0.34093735
1550,0.32149857,0.34093526
1551,0.3214963,0.34093192
1552,0.321477,0.34093586
1553,0.32148364,0.34093034
1554,0.32148185,0.34092653
1555,0.32145303,0.340925
1556,0.3214682,0.34092325
1557,0.3214711,0.34092394
1558,0.3214812,0.3409229
1559,0.32147273,0.34092063
1560,0.32145816,0.34091485
1561,0.32144848,0.34091124
1562,0.321457,0.34091547
1563,0.32147267,0.34090933
1564,0.321441,0.34090674
1565,0.3214575,0.3409075
1566,0.32145104,0.34090406
1567,0.32147118,0.34090626
1568,0.3214571,0.34090462
1569,0.321438,0.34089747
1570,0.32143974,0.34089652
1571,0.32146868,0.3408986
1572,0.3214572,0.340899
1573,0.32145447,0.34089163
1574,0.32147,0.34089145
1575,0.32145256,0.34088987
1576,0.32146186,0.3408858
1577,0.32144502,0.34088808
1578,0.32144845,0.3408844
1579,0.32145086,0.3408833
1580,0.3214205,0.34087855
1581,0.32143265,0.34087655
1582,0.3214158,0.34087312
1583,0.3214016,0.34087643
1584,0.32142526,0.3408721
1585,0.32143265,0.3408738
1586,0.32141945,0.34086737
1587,0.32140815,0.340864
1588,0.3214216,0.34086412
1589,0.32141224,0.34086427
1590,0.32143027,0.3408592
1591,0.3214209,0.34086135
1592,0.32142538,0.3408588
1593,0.32140765,0.34085634
1594,0.32139552,0.34085476
1595,0.32141215,0.3408524
1596,0.321404,0.3408522
1597,0.32140502,0.3408499
1598,0.3214038,0.3408478
1599,0.3214041,0.340848
1600,0.32139492,0.34084216
1601,0.32138878,0.34084448
1602,0.32141498,0.34084132
1603,0.32140028,0.3408412
1604,0.3214061,0.3408418
1605,0.32137474,0.34083733
1606,0.32139015,0.34083495
1607,0.32138878,0.3408341
1608,0.32138687,0.34083176
1609,0.32138497,0.34083143
1610,0.32135695,0.34083107
1611,0.32137808,0.34082764
1612,0.321384,0.34082693
1613,0.32138228,0.34082514
1614,0.3213562,0.3408209
1615,0.321394,0.34082112
1616,0.32136783,0.3408207
1617,0.32137364,0.34081936
1618,0.32136485,0.34081495
1619,0.3213635,0.34081048
1620,0.32134703,0.34081444
1621,0.32135823,0.3408113
1622,0.32136267,0.3408089
1623,0.32135406,0.3408062
1624,0.3213393,0.34080586
1625,0.32134765,0.34080318
1626,0.32134825,0.34080043
1627,0.3213323,0.34080094
1628,0.3213516,0.3407984
1629,0.32132348,0.34079632
1630,0.32136253,0.34079355
1631,0.32133347,0.34079444
1632,0.32132792,0.34078887
1633,0.3213144,0.3407897
1634,0.32131886,0.34078535
1635,0.32129797,0.34078416
1636,0.32132596,0.3407858
1637,0.32127714,0.34077725
1638,0.32132825,0.34077907
1639,0.32128614,0.34077743
1640,0.32132438,0.34077933
1641,0.3213021,0.34077325
1642,0.32129806,0.340774
1643,0.3212854,0.34076786
1644,0.3212821,0.34076828
1645,0.32128233,0.34076825
1646,0.32128477,0.34076366
1647,0.32125688,0.3407631
1648,0.32128018,0.34076232
1649,0.3212514,0.34076035
1650,0.321289,0.3407601
1651,0.3212492,0.34075937
1652,0.3212594,0.3407554
1653,0.32125303,0.3407531
1654,0.32123828,0.34075034
1655,0.32124907,0.340751
1656,0.32124782,0.34074742
1657,0.3212337,0.34074783
1658,0.32122314,0.34074432
1659,0.32122213,0.34074068
1660,0.32120234,0.3407403
1661,0.32122165,0.34074125
1662,0.32120758,0.34073788
1663,0.32121056,0.34073365
1664,0.3212026,0.34073764
1665,0.32120553,0.34073547
1666,0.321199,0.3407326
1667,0.32120717,0.34073156
1668,0.32120147,0.34072882
1669,0.32118845,0.3407277
1670,0.3211822,0.3407221
1671,0.32120726,0.34072366
1672,0.32118788,0.3407234
1673,0.32116824,0.34071934
1674,0.3211733,0.34071806
1675,0.32117486,0.34071618
1676,0.3211432,0.34071255
1677,0.3211593,0.34071344
1678,0.32113594,0.34071133
1679,0.32114124,0.34070837
1680,0.32113415,0.34070864
1681,0.32115236,0.34070632
1682,0.32113555,0.34070456
1683,0.32112414,0.34070438
1684,0.3211319,0.34070066
1685,0.32112345,0.34070128
1686,0.32111654,0.3407011
1687,0.3211149,0.3406969
1688,0.32110175,0.34069616
1689,0.32109067,0.34069428
1690,0.32109076,0.34069785
1691,0.32110828,0.3406913
1692,0.3211027,0.3406932
1693,0.32110503,0.34069288
1694,0.32111388,0.34068906
1695,0.321101,0.34068704
1696,0.32109007,0.34068257
1697,0.3210866,0.34068328
1698,0.32108074,0.34068045
1699,0.32108197,0.34068123
1700,0.32107088,0.34067625
1701,0.32108372,0.34067866
1702,0.32108432,0.34067523
1703,0.321068,0.3406762
1704,0.3210763,0.34067056
1705,0.32106432,0.34066975
1706,0.32106492,0.3406694
1707,0.32106033,0.34066775
1708,0.32103577,0.34066334
1709,0.32105753,0.34066078
1710,0.3210701,0.3406651
1711,0.32105917,0.34065962
1712,0.32103348,0.3406603
1713,0.32104495,0.34065658
1714,0.321033,0.34065408
1715,0.32103243,0.3406528
1716,0.321016,0.34065324
1717,0.32103294,0.34065276
1718,0.32103616,0.3406488
1719,0.32102507,0.34064746
1720,0.32103437,0.34064424
1721,0.32101184,0.34064287
1722,0.32101578,0.34064436
1723,0.32101485,0.34063846
1724,0.32101217,0.34063756
1725,0.32099727,0.34063637
1726,0.32100144,0.3406331
1727,0.32098427,0.34063208
1728,0.3210034,0.34063205
1729,0.32099044,0.34063017
1730,0.32099345,0.3406285
1731,0.32100374,0.34062737
1732,0.3209977,0.34062594
1733,0.32098252,0.3406248
1734,0.32097566,0.34061962
1735,0.32098985,0.34062007
1736,0.32098424,0.34062007
1737,0.32097116,0.3406189
1738,0.32097927,0.3406153
1739,0.32096633,0.3406121
1740,0.32098395,0.3406156
1741,0.32097834,0.3406107
1742,0.32097775,0.34061044
1743,0.3209658,0.34060854
1744,0.32096556,0.3406055
1745,0.32096052,0.34060335
1746,0.32096487,0.3406046
1747,0.32096013,0.3405997
1748,0.32095096,0.34059992
1749,0.32095784,0.34059772
1750,0.320955,0.34059793
1751,0.3209523,0.3405943
1752,0.3209439,0.3405916
1753,0.32094926,0.34059396
1754,0.32095522,0.3405926
1755,0.32094473,0.3405888
1756,0.32095227,0.34058616
1757,0.32094696,0.3405854
1758,0.32096046,0.34058335
1759,0.32093737,0.34058052
1760,0.32092652,0.34058154
1761,0.32092085,0.34057894
1762,0.32092074,0.34057704
1763,0.3209304,0.34057727
1764,0.32093525,0.34057498
1765,0.32093257,0.34057313
1766,0.32092196,0.34057185
1767,0.32092494,0.340566
1768,0.32093006,0.3405689
1769,0.32090384,0.34056658
1770,0.32091808,0.3405642
1771,0.3209234,0.34056327
1772,0.32090417,0.34056106
1773,0.32090506,0.3405601
1774,0.32091874,0.34055924
1775,0.32088926,0.3405572
1776,0.32090807,0.3405553
1777,0.32088384,0.3405541
1778,0.320891,0.3405518
1779,0.3208753,0.34054875
1780,0.32091165,0.34054604
1781,0.32089385,0.34054673
1782,0.32088816,0.34054372
1783,0.3208846,0.34054598
1784,0.32086647,0.34053987
1785,0.32088342,0.34054542
1786,0.3208955,0.34053782
1787,0.32087818,0.34053564
1788,0.3208662,0.34053582
1789,0.32086548,0.34053427
1790,0.32086402,0.34053153
1791,0.3208682,0.340528
1792,0.32086685,0.34052643
1793,0.3208571,0.34052488
1794,0.32085395,0.34052265
1795,0.32085374,0.340522
1796,0.32086414,0.34052193
1797,0.32085124,0.34052143
1798,0.32086763,0.3405224
1799,0.32084516,0.34051734
1800,0.32086003,0.3405168
1801,0.3208367,0.3405125
1802,0.3208528,0.34051278
1803,0.32085058,0.3405101
1804,0.32084817,0.34051102
1805,0.32084712,0.34050983
1806,0.3208523,0.3405089
1807,0.3208533,0.34050235
1808,0.32084385,0.34050325
1809,0.320849,0.34050283
1810,0.32083583,0.3404976
1811,0.32083923,0.3404978
1812,0.32084876,0.34049797
1813,0.32083732,0.3404969
1814,0.3208459,0.34049308
1815,0.32082492,0.34049332
1816,0.32083565,0.34049124
1817,0.3208349,0.34048986
1818,0.32084906,0.34048918
1819,0.3208266,0.3404872
1820,0.32084894,0.34048668
1821,0.32082886,0.34048453
1822,0.32083845,0.340482
1823,0.32083997,0.3404832
1824,0.3208429,0.34047976
1825,0.32085785,0.34048182
1826,0.32083845,0.3404782
1827,0.3208229,0.34047335
1828,0.3208292,0.34047398
1829,0.32083833,0.3404738
1830,0.32083297,0.34046975
1831,0.32084063,0.34047112
1832,0.3208434,0.34046835
1833,0.320824,0.34046617
1834,0.3208347,0.34046245
1835,0.32084218,0.3404634
1836,0.3208328,0.34046072
1837,0.32083172,0.3404586
1838,0.3208285,0.34045586
1839,0.3208396,0.34045455
1840,0.32082266,0.34045526
1841,0.32083046,0.34045225
1842,0.32082197,0.34044898
1843,0.32081926,0.34044707
1844,0.32082865,0.34044644
1845,0.32080743,0.34044492
1846,0.3208148,0.340443
1847,0.32082313,0.34044188
1848,0.3208272,0.3404383
1849,0.32083267,0.34044063
1850,0.32081485,0.34043616
1851,0.32081228,0.3404371
1852,0.32081953,0.34043422
1853,0.32082245,0.34043327
1854,0.3208173,0.340433
1855,0.32080716,0.34042993
1856,0.320789,0.34042758
1857,0.32081765,0.34042835
1858,0.32078895,0.34042734
1859,0.32080162,0.34042487
1860,0.32079387,0.34042358
1861,0.32079333,0.3404223
1862,0.32078382,0.3404193
1863,0.32080114,0.34042034
1864,0.32078674,0.34041792
1865,0.32079893,0.34041727
1866,0.32077104,0.34041563
1867,0.32078436,0.34041226
1868,0.3207632,0.34041137
1869,0.32078803,0.34041134
1870,0.32077023,0.3404083
1871,0.32078063,0.3404064
1872,0.32078373,0.34040627
1873,0.32079226,0.34040767
1874,0.3207766,0.3404048
1875,0.3207745,0.34040338
1876,0.32078558,0.34040263
1877,0.32075688,0.34039965
1878,0.3207744,0.340397
1879,0.320783,0.34039742
1880,0.32074377,0.3403932
1881,0.32076666,0.3403957
1882,0.32076454,0.34039268
1883,0.32076412,0.3403899
1884,0.3207538,0.34039184
1885,0.32076353,0.3403896
1886,0.32075083,0.34038696
1887,0.3207486,0.34038544
1888,0.3207404,0.3403863
1889,0.3207492,0.34038353
1890,0.32074618,0.34037936
1891,0.32075846,0.34037894
1892,0.32074493,0.34037784
1893,0.32075053,0.34037548
1894,0.320757,0.34037414
1895,0.32076558,0.34037265
1896,0.32073504,0.3403713
1897,0.32075995,0.34036982
1898,0.32075447,0.34036684
1899,0.32075104,0.34036684
1900,0.32077017,0.34036463
1901,0.32075334,0.34036297
1902,0.3207602,0.34036422
1903,0.32075316,0.34036264
1904,0.32074714,0.34035832
1905,0.32075086,0.34035617
1906,0.32074636,0.34035996
1907,0.32075277,0.34035453
1908,0.32074744,0.3403536
1909,0.32073343,0.34035137
1910,0.32076624,0.3403528
1911,0.32072836,0.34035006
1912,0.32074368,0.34035048
1913,0.32071376,0.34034505
1914,0.32073435,0.34034562
1915,0.3207266,0.34034216
1916,0.3207279,0.3403412
1917,0.32072744,0.34034127
1918,0.32072726,0.34033993
1919,0.3207241,0.3403366
1920,0.32072645,0.34033728
1921,0.32072112,0.3403372
1922,0.32072553,0.34033278
1923,0.3207226,0.3403348
1924,0.32072043,0.3403318
1925,0.32071573,0.34033132
1926,0.32072324,0.34032607
1927,0.32069722,0.34032822
1928,0.32071063,0.34032542
1929,0.32070974,0.34031993
1930,0.32072282,0.34032366
1931,0.3207099,0.34032354
1932,0.32071036,0.34031934
1933,0.32070038,0.34031972
1934,0.32071513,0.34031767
