,training_loss,testing_loss,learning_rate
2474,0.0054253307,0.00731099,0.001
2475,0.005231327,0.007134315,0.001
2476,0.005026385,0.0069581396,0.001
2477,0.004965717,0.006911894,0.001
2478,0.004945638,0.0069276905,0.001
2479,0.004942051,0.0069487146,0.001
2480,0.0049440456,0.0069889016,0.001
2481,0.0049070367,0.006925451,0.001
2482,0.005147362,0.0072933906,0.001
2483,0.0054887254,0.007302874,0.001
2484,0.011417009,0.014019879,0.001
2485,0.0061378228,0.0085353125,0.001
2486,0.005517306,0.007706273,0.001
2487,0.0060513364,0.008215772,0.001
2488,0.0052423133,0.0072411397,0.001
2489,0.005434945,0.0072048567,0.001
2490,0.0079129115,0.009463941,0.001
2491,0.008149145,0.009752483,0.001
2492,0.0053953673,0.0074400743,0.001
2493,0.0075433105,0.010011639,0.001
2494,0.006045413,0.008324371,0.001
2495,0.005411776,0.007242032,0.001
2496,0.0067729414,0.008380105,0.001
2497,0.0054919324,0.0073162853,0.001
2498,0.005423323,0.0076146577,0.001
2499,0.0063656797,0.008726473,0.001
2500,0.0055668037,0.007834344,0.001
2501,0.004944767,0.0069565275,0.001
2502,0.005950179,0.0076607666,0.001
2503,0.006942729,0.008545555,0.001
2504,0.005363229,0.0072363145,0.001
2505,0.005899458,0.008155997,0.001
2506,0.006248445,0.008595005,0.001
2507,0.00526803,0.0074301558,0.001
2508,0.0050448477,0.0069469293,0.001
2509,0.0056598675,0.0073993998,0.001
2510,0.0061297053,0.007881055,0.001
2511,0.0056002885,0.00746191,0.001
2512,0.0050068395,0.0070424834,0.001
2513,0.0051651616,0.0073293587,0.001
2514,0.0056047104,0.007866576,0.001
2515,0.0054148133,0.0076400237,0.001
2516,0.005611226,0.0078884605,0.001
2517,0.0058407183,0.008176891,0.001
2518,0.0058655874,0.008206232,0.001
2519,0.00551748,0.0077982754,0.001
2520,0.004970112,0.007028518,0.001
2521,0.0070709484,0.008601614,0.001
2522,0.009072336,0.010539143,0.001
2523,0.0076548536,0.009838042,0.001
2524,0.0057956344,0.008041077,0.001
2525,0.005409831,0.0073347962,0.001
2526,0.0056112013,0.0075601246,0.001
2527,0.0050878483,0.0069820546,0.001
2528,0.00504618,0.006938838,0.001
2529,0.0050091185,0.0070325155,0.001
2530,0.0048857094,0.0069769137,0.001
2531,0.0048339358,0.006926532,0.001
2532,0.004909233,0.007041583,0.001
2533,0.0050374432,0.007239189,0.001
2534,0.004971527,0.007141819,0.001
2535,0.0052208486,0.0074594542,0.001
2536,0.005219095,0.0074857073,0.001
2537,0.0048051877,0.006923012,0.001
2538,0.0072434675,0.009737869,0.001
2539,0.0048928587,0.0068995785,0.001
2540,0.0060267663,0.0082938345,0.001
2541,0.006172189,0.008574699,0.001
2542,0.0051944302,0.0074430453,0.001
2543,0.0062210853,0.008605386,0.001
2544,0.005874878,0.008284621,0.001
2545,0.005164452,0.0073416675,0.001
2546,0.0051691053,0.0070771184,0.001
2547,0.010154402,0.011493453,0.001
2548,0.009624795,0.011269988,0.001
2549,0.0072693373,0.009647414,0.001
2550,0.005884721,0.0079262825,0.001
2551,0.006521523,0.008315591,0.001
2552,0.005303059,0.0070526977,0.001
2553,0.0050965836,0.007210205,0.001
2554,0.005578695,0.007865566,0.001
2555,0.005044947,0.007217896,0.001
2556,0.0049583516,0.0069210883,0.001
2557,0.0057188896,0.007458043,0.001
2558,0.0064319973,0.008114714,0.001
2559,0.0057520634,0.007555823,0.001
2560,0.0048630503,0.006933644,0.001
2561,0.005755159,0.008042621,0.001
2562,0.00601438,0.008351207,0.001
2563,0.0051420424,0.0073430818,0.001
2564,0.0048655593,0.006833257,0.001
2565,0.0059834644,0.0076838434,0.001
2566,0.007323489,0.008924733,0.001
2567,0.0053877756,0.0072594257,0.001
2568,0.0055718627,0.007829719,0.001
2569,0.006635031,0.009034109,0.001
2570,0.0051751896,0.007387301,0.001
2571,0.0052133254,0.0070761694,0.001
2572,0.0066168765,0.008265841,0.001
2573,0.005826092,0.0075929626,0.001
2574,0.0049993903,0.0071225767,0.001
2575,0.0061982484,0.008561058,0.001
2576,0.0057697305,0.00810698,0.001
2577,0.0048457664,0.0069082594,0.001
2578,0.0056466176,0.007418741,0.001
2579,0.0065144,0.008196461,0.001
2580,0.0053981016,0.0072526406,0.001
2581,0.0051086997,0.0072918325,0.001
2582,0.006031155,0.008386491,0.001
2583,0.00595437,0.008306146,0.001
2584,0.004997115,0.0071618347,0.001
2585,0.005043334,0.006938337,0.001
2586,0.006442779,0.008115259,0.001
2587,0.006417821,0.008135994,0.001
2588,0.005087733,0.0071408865,0.001
2589,0.0059352187,0.008281259,0.001
2590,0.006084779,0.008450874,0.001
2591,0.005013624,0.0071657808,0.001
2592,0.0050256443,0.006925519,0.001
2593,0.0060694604,0.0077932463,0.001
2594,0.006094024,0.007872599,0.001
2595,0.005102189,0.0071017784,0.001
2596,0.0052560763,0.0074950694,0.001
2597,0.005860049,0.0082021365,0.001
2598,0.0057137827,0.00804157,0.001
2599,0.005051754,0.00726153,0.001
2600,0.0048269783,0.00683757,0.001
2601,0.0056690997,0.0074387,0.001
2602,0.006851007,0.008523804,0.001
2603,0.005940174,0.0078018317,0.001
2604,0.005632004,0.007833565,0.001
2605,0.0063216,0.008716059,0.001
2606,0.0056511643,0.007948935,0.001
2607,0.0049800416,0.0070322044,0.001
2608,0.0051542753,0.0070169247,0.001
2609,0.006299765,0.008057967,0.001
2610,0.0061696144,0.007967281,0.001
2611,0.0050495625,0.007042116,0.001
2612,0.0051404247,0.0073655574,0.001
2613,0.006349087,0.008746619,0.001
2614,0.006301873,0.008713458,0.001
2615,0.0050165895,0.0072076353,0.001
2616,0.005366483,0.007177311,0.001
2617,0.0067121023,0.008358203,0.001
2618,0.0057904967,0.007670754,0.001
2619,0.0057857605,0.008043773,0.001
2620,0.006070662,0.00847461,0.001
2621,0.005387362,0.0076134535,0.001
2622,0.0048068357,0.006841521,0.001
2623,0.0052456437,0.00715984,0.001
2624,0.0057537686,0.0076109613,0.001
2625,0.0055353884,0.007407392,0.001
2626,0.005040631,0.007017945,0.001
2627,0.004783008,0.0068774833,0.001
2628,0.004980212,0.007177091,0.001
2629,0.00539948,0.0076882998,0.001
2630,0.005480381,0.007791695,0.001
2631,0.0059362766,0.008326815,0.001
2632,0.0057779937,0.008173233,0.001
2633,0.005643487,0.007999146,0.001
2634,0.0051293694,0.0073629282,0.001
2635,0.0053523947,0.0072223525,0.001
2636,0.0086454535,0.010144256,0.001
2637,0.0066538216,0.008556599,0.001
2638,0.00656277,0.00895428,0.001
2639,0.0060132747,0.008235618,0.001
2640,0.0047731777,0.006830672,0.001
2641,0.005559661,0.0075115007,0.001
2642,0.005479181,0.0073301177,0.001
2643,0.005109324,0.0070291646,0.001
2644,0.0048338645,0.0069519505,0.001
2645,0.0049403245,0.007167802,0.001
2646,0.0052513937,0.0075395606,0.001
2647,0.0053809793,0.00771072,0.001
2648,0.005287372,0.007608287,0.001
2649,0.0051832325,0.007480343,0.001
2650,0.0050796433,0.0073408703,0.001
2651,0.004774983,0.0068912706,0.001
2652,0.005784704,0.007587023,0.001
2653,0.008542792,0.010131786,0.001
2654,0.0063685374,0.008241406,0.001
2655,0.006512793,0.008889306,0.001
2656,0.0068210633,0.009227877,0.001
2657,0.004930942,0.00692152,0.001
2658,0.006239186,0.008041412,0.001
2659,0.0049866093,0.0069214506,0.001
2660,0.005059769,0.0072957845,0.001
2661,0.0057953177,0.00818391,0.001
2662,0.005181173,0.007488359,0.001
2663,0.0047651073,0.006818124,0.001
2664,0.0056429245,0.0074319583,0.001
2665,0.006327965,0.00807444,0.001
2666,0.005151202,0.0071218023,0.001
2667,0.005160622,0.0074306685,0.001
2668,0.0062340084,0.008653354,0.001
2669,0.005512932,0.007855603,0.001
2670,0.0047320365,0.006818198,0.001
2671,0.0056482577,0.0074301125,0.001
2672,0.0064477455,0.00817348,0.001
2673,0.005200138,0.007156628,0.001
2674,0.0052269003,0.007497516,0.001
2675,0.006191824,0.008609272,0.001
2676,0.0054353313,0.007775835,0.001
2677,0.004745608,0.006841866,0.001
2678,0.0052529788,0.0071033435,0.001
2679,0.0061305217,0.007900251,0.001
2680,0.0055929944,0.0074914726,0.001
2681,0.004900517,0.007058991,0.001
2682,0.0056946306,0.008056229,0.001
2683,0.006076798,0.008499175,0.001
2684,0.005306316,0.007621665,0.001
2685,0.004765493,0.0068557947,0.001
2686,0.0053740786,0.0071969694,0.001
2687,0.0064778565,0.00819954,0.001
2688,0.005761304,0.007675949,0.001
2689,0.0053263614,0.0075589707,0.001
2690,0.006085097,0.008500985,0.001
2691,0.0056379107,0.007991351,0.001
2692,0.004875785,0.0070188046,0.001
2693,0.004930446,0.006853283,0.001
2694,0.005816308,0.007636016,0.001
2695,0.005898977,0.0077547813,0.001
2696,0.005202719,0.0072055697,0.001
2697,0.0048412164,0.0070356894,0.001
2698,0.005673363,0.008037002,0.001
2699,0.0062751584,0.008706884,0.001
2700,0.005464617,0.007832907,0.001
2701,0.004784593,0.0069360617,0.001
2702,0.0054946872,0.0073025147,0.001
2703,0.006495876,0.008192568,0.001
2704,0.005574275,0.0075321267,0.001
2705,0.005814684,0.008112663,0.001
2706,0.005767413,0.0081468895,0.001
2707,0.005281156,0.007519693,0.001
2708,0.004713325,0.0068020653,0.001
2709,0.004836092,0.006849302,0.001
2710,0.0056180567,0.0075569106,0.001
2711,0.005551887,0.0074376944,0.001
2712,0.0054042335,0.007316549,0.001
2713,0.005058917,0.0070775347,0.001
2714,0.0048836707,0.007037708,0.001
2715,0.0052281274,0.007508971,0.001
2716,0.005925938,0.0082977805,0.001
2717,0.0062421253,0.008676643,0.001
2718,0.005676932,0.00807219,0.001
2719,0.0049032634,0.0071224906,0.001
2720,0.0054115276,0.007259757,0.001
2721,0.0076849265,0.009300118,0.001
2722,0.005711305,0.0076710256,0.001
2723,0.006219872,0.008596297,0.001
2724,0.0059624086,0.0083269,0.001
2725,0.0048655225,0.0069416547,0.001
2726,0.005350685,0.0072558345,0.001
2727,0.005608865,0.0075182035,0.001
2728,0.0048160926,0.006807869,0.001
2729,0.0046296436,0.006790472,0.001
2730,0.005179661,0.007487594,0.001
2731,0.0055026305,0.007869551,0.001
2732,0.0053579533,0.007706514,0.001
2733,0.005022299,0.0073014433,0.001
2734,0.004766727,0.006963447,0.001
2735,0.004839616,0.006827934,0.001
2736,0.0065383725,0.0082418565,0.001
2737,0.0071744667,0.008901345,0.001
2738,0.0053143324,0.0074120453,0.001
2739,0.006552132,0.00897265,0.001
2740,0.0059618424,0.008305299,0.001
2741,0.0048131584,0.006834305,0.001
2742,0.0055955206,0.0074565033,0.001
2743,0.0055142883,0.007423084,0.001
2744,0.004657778,0.0067039137,0.001
2745,0.0048854165,0.007132028,0.001
2746,0.0055983793,0.0079553,0.001
2747,0.005660166,0.0080572525,0.001
2748,0.004994322,0.0072762137,0.001
2749,0.004670232,0.006753303,0.001
2750,0.005415723,0.007250235,0.001
2751,0.0065859114,0.008321998,0.001
2752,0.0056849094,0.0075981133,0.001
2753,0.005092317,0.0073000053,0.001
2754,0.0062518916,0.008654813,0.001
2755,0.005874443,0.008245064,0.001
2756,0.004743054,0.006875718,0.001
2757,0.005294909,0.0071477015,0.001
2758,0.0061825598,0.007958392,0.001
2759,0.005187825,0.007149632,0.001
2760,0.0050043403,0.0072414572,0.001
2761,0.00602807,0.00842339,0.001
2762,0.0056295083,0.008003368,0.001
2763,0.004744968,0.0069109364,0.001
2764,0.0051291334,0.007008163,0.001
2765,0.006087433,0.007861732,0.001
2766,0.005414519,0.007342201,0.001
2767,0.0050213463,0.0072220103,0.001
2768,0.0059388527,0.008323819,0.001
2769,0.0057604504,0.008157063,0.001
2770,0.004902024,0.0071049333,0.001
2771,0.00483144,0.006783255,0.001
2772,0.0056774444,0.0074872794,0.001
2773,0.0058260555,0.0076911775,0.001
2774,0.0050003123,0.0070538237,0.001
2775,0.0049815234,0.007216578,0.001
2776,0.005621014,0.007979467,0.001
2777,0.0057975966,0.008196023,0.001
2778,0.005122457,0.007426227,0.001
2779,0.0046818014,0.006796947,0.001
2780,0.005124152,0.0070014694,0.001
2781,0.006446254,0.008162212,0.001
2782,0.006510833,0.008305914,0.001
2783,0.005275651,0.0074159424,0.001
2784,0.00663213,0.009051001,0.001
2785,0.0057319505,0.008076056,0.001
2786,0.004982925,0.0069953455,0.001
2787,0.0052274475,0.0070669698,0.001
2788,0.005618114,0.007535344,0.001
2789,0.004801156,0.0068449,0.001
2790,0.004648036,0.006821551,0.001
2791,0.0051461733,0.0074322764,0.001
2792,0.005523455,0.007889387,0.001
2793,0.005456097,0.007821793,0.001
2794,0.0050948104,0.0074082725,0.001
2795,0.004729667,0.0068879216,0.001
2796,0.0050113183,0.0069252755,0.001
2797,0.0065837586,0.0082874,0.001
2798,0.006761103,0.008544422,0.001
2799,0.0051300097,0.007234373,0.001
2800,0.006334878,0.008723178,0.001
2801,0.006216795,0.008610913,0.001
2802,0.0047570667,0.0068450365,0.001
2803,0.0056915865,0.0074822586,0.001
2804,0.0058687786,0.0076960153,0.001
2805,0.0046601235,0.0067303893,0.001
2806,0.0054456587,0.0077683935,0.001
2807,0.0060772207,0.008500642,0.001
2808,0.0049525504,0.0072234143,0.001
2809,0.0047997655,0.006779157,0.001
2810,0.0058545438,0.007607405,0.001
2811,0.0056629004,0.007494825,0.001
2812,0.004843856,0.0069713034,0.001
2813,0.005862223,0.008231344,0.001
2814,0.005903008,0.008299072,0.001
2815,0.004861735,0.0070460145,0.001
2816,0.0049508777,0.006848597,0.001
2817,0.0058348947,0.0076188305,0.001
2818,0.005586521,0.0074807904,0.001
2819,0.004812388,0.006952323,0.001
2820,0.005522417,0.007855362,0.001
2821,0.005908736,0.008314636,0.001
2822,0.004989646,0.0072552157,0.001
2823,0.0046651997,0.006685214,0.001
2824,0.0055574845,0.007351095,0.001
2825,0.005901943,0.00770187,0.001
2826,0.0049469485,0.0069807004,0.001
2827,0.0053869723,0.0076706144,0.001
2828,0.0059779882,0.008379097,0.001
2829,0.0052209315,0.0075012823,0.001
2830,0.004697239,0.0067795254,0.001
2831,0.0048950827,0.0068144198,0.001
2832,0.0056018564,0.007454402,0.001
2833,0.0054954574,0.007400973,0.001
2834,0.004827382,0.0068695103,0.001
2835,0.0046678754,0.0067854743,0.001
2836,0.004875322,0.0071022236,0.001
2837,0.0049370937,0.007146074,0.001
2838,0.006014635,0.008389284,0.001
2839,0.0065430948,0.008992758,0.001
2840,0.0052627004,0.007580826,0.001
2841,0.005073392,0.0069790436,0.001
2842,0.007918564,0.009476559,0.001
2843,0.005628178,0.007482042,0.001
2844,0.006836554,0.009255835,0.001
2845,0.0054348363,0.0077130836,0.001
2846,0.0050440356,0.006919225,0.001
2847,0.005302945,0.0072375904,0.001
2848,0.0046992344,0.0067953337,0.001
2849,0.00484343,0.007039706,0.001
2850,0.0048840432,0.0071261036,0.001
2851,0.0047336984,0.0069614486,0.001
2852,0.004572274,0.006739232,0.001
2853,0.004573605,0.006604437,0.001
2854,0.0048963246,0.00681764,0.001
2855,0.0053436453,0.007212994,0.001
2856,0.005449669,0.007348637,0.001
2857,0.005382776,0.007350477,0.001
2858,0.0046900497,0.006770488,0.001
2859,0.004612314,0.006765864,0.001
2860,0.0053797592,0.0076639256,0.001
2861,0.0069929324,0.009475599,0.001
2862,0.0074672103,0.010011693,0.001
2863,0.0052073966,0.0074422755,0.001
2864,0.006684343,0.008248071,0.001
2865,0.0063319462,0.008087588,0.001
2866,0.00551704,0.0077800015,0.001
2867,0.0056506777,0.007880869,0.001
2868,0.0045131687,0.006590699,0.001
2869,0.0050490154,0.007009846,0.001
2870,0.0049017724,0.0068074893,0.001
2871,0.0045681535,0.006576237,0.001
2872,0.004584861,0.00675585,0.001
2873,0.0048488355,0.0070899487,0.001
2874,0.0051171305,0.0074176905,0.001
2875,0.005171189,0.0074899145,0.001
2876,0.005096779,0.007428918,0.001
2877,0.004801783,0.007056331,0.001
2878,0.0045684716,0.0066394396,0.001
2879,0.0054972903,0.007301984,0.001
2880,0.007178099,0.008851249,0.001
2881,0.005506202,0.007420796,0.001
2882,0.005480655,0.0077649504,0.001
2883,0.0066972976,0.009121548,0.001
2884,0.004815832,0.0070016487,0.001
2885,0.0051759607,0.0070234993,0.001
2886,0.005839119,0.0076060323,0.001
2887,0.005016819,0.0069349767,0.001
2888,0.0045186705,0.006634081,0.001
2889,0.0051460722,0.0074370853,0.001
2890,0.0056306147,0.008006683,0.001
2891,0.0051313117,0.0074650855,0.001
2892,0.0045617814,0.00671577,0.001
2893,0.0048936564,0.0067865592,0.001
2894,0.0060049556,0.0077312295,0.001
2895,0.0057261596,0.007550499,0.001
2896,0.0048216614,0.0069361664,0.001
2897,0.00586228,0.008217983,0.001
2898,0.005996126,0.008393974,0.001
2899,0.0047517163,0.0069001806,0.001
2900,0.0048923152,0.006768299,0.001
2901,0.0056047454,0.0074092727,0.001
2902,0.0050745755,0.007004897,0.001
2903,0.004493871,0.006595764,0.001
2904,0.0049393736,0.0071998043,0.001
2905,0.0056546386,0.008013787,0.001
2906,0.005721645,0.0081233615,0.001
2907,0.005121964,0.0074472404,0.001
2908,0.0045654005,0.0066694063,0.001
2909,0.0051253163,0.006948959,0.001
2910,0.0065243267,0.008190259,0.001
2911,0.005637735,0.0074985093,0.001
2912,0.0053188093,0.0075363503,0.001
2913,0.0063284794,0.008746538,0.001
2914,0.0051733456,0.007412405,0.001
2915,0.0046717166,0.006618564,0.001
2916,0.0052390364,0.0070942286,0.001
2917,0.005203432,0.0071275337,0.001
2918,0.0045048874,0.0065231454,0.001
2919,0.0045092637,0.0066696224,0.001
2920,0.005023653,0.0072948667,0.001
2921,0.005419198,0.007782455,0.001
2922,0.005425481,0.007798551,0.001
2923,0.00509304,0.0074225776,0.001
2924,0.0046319347,0.0067929826,0.001
2925,0.0048711793,0.0067688883,0.001
2926,0.0065965694,0.008246143,0.001
2927,0.0064683175,0.008245117,0.001
2928,0.005378593,0.0075668897,0.001
2929,0.006269626,0.008658383,0.001
2930,0.005266034,0.0074798316,0.001
2931,0.004558691,0.006519921,0.001
2932,0.0054319245,0.0072814105,0.001
2933,0.0051062736,0.006975289,0.001
2934,0.004445324,0.0064510545,0.001
2935,0.00474042,0.0069591515,0.001
2936,0.005663014,0.008025926,0.001
2937,0.0055303373,0.007911005,0.001
2938,0.004832119,0.0070797335,0.001
2939,0.00449393,0.0065115127,0.001
2940,0.0053030183,0.007089546,0.001
2941,0.0061834548,0.007918521,0.001
2942,0.0052031563,0.0071015153,0.001
2943,0.0049229045,0.0071234275,0.001
2944,0.0062914435,0.008699563,0.001
2945,0.005461756,0.0077975043,0.001
2946,0.0045513227,0.006570566,0.001
2947,0.0053186147,0.0071010077,0.001
2948,0.005708173,0.00750771,0.001
2949,0.0047261673,0.0067239255,0.001
2950,0.0048386822,0.007068435,0.001
2951,0.0058070966,0.008180844,0.001
2952,0.0054760696,0.0078425165,0.001
2953,0.0045854016,0.006771648,0.001
2954,0.0046536108,0.006585597,0.001
2955,0.005623141,0.0073626195,0.001
2956,0.005556437,0.0073555396,0.001
2957,0.004691528,0.006707195,0.001
2958,0.005087588,0.00732878,0.001
2959,0.0059795817,0.008370725,0.001
2960,0.0053365394,0.007671035,0.001
2961,0.0046012886,0.0067074266,0.001
2962,0.0048396727,0.0066906926,0.001
2963,0.005665371,0.007424392,0.001
2964,0.0054807933,0.007335161,0.001
2965,0.0046472205,0.0067120683,0.001
2966,0.0050057475,0.007262401,0.001
2967,0.005750663,0.0081333,0.001
2968,0.0054481095,0.0078043817,0.001
2969,0.0046189013,0.006809494,0.001
2970,0.0046250606,0.006552573,0.001
2971,0.005570985,0.0073097846,0.001
2972,0.0057141692,0.007502713,0.001
2973,0.004799746,0.0068117315,0.001
2974,0.005184237,0.0074432897,0.001
2975,0.006038449,0.0084437495,0.001
2976,0.005281153,0.0075976765,0.001
2977,0.0045731566,0.0066287923,0.001
2978,0.0047296803,0.006592897,0.001
2979,0.005558004,0.0073464722,0.001
2980,0.0052928585,0.007182453,0.001
2981,0.0046025985,0.006640214,0.001
2982,0.004761398,0.006979513,0.001
2983,0.0057816776,0.008144004,0.001
2984,0.005915929,0.008346829,0.001
2985,0.004821546,0.007083207,0.001
2986,0.0046381974,0.006551333,0.001
2987,0.0059765438,0.0076279985,0.001
2988,0.005707587,0.007475222,0.001
2989,0.004979756,0.007110883,0.001
2990,0.005915727,0.0082793925,0.001
2991,0.005466677,0.0078053577,0.001
2992,0.0046750274,0.006731144,0.001
2993,0.0046869074,0.006546224,0.001
2994,0.005379551,0.0071952655,0.001
2995,0.004991191,0.006879463,0.001
2996,0.004410512,0.006416409,0.001
2997,0.0043776636,0.00648522,0.001
2998,0.004850731,0.007097584,0.001
2999,0.0054771635,0.007832153,0.001
3000,0.005630401,0.008030655,0.001
3001,0.0051834127,0.0075207953,0.001
3002,0.0046654562,0.0068528815,0.001
3003,0.00473641,0.0066242605,0.001
3004,0.006539542,0.008154893,0.001
3005,0.0062906044,0.008051314,0.001
3006,0.005223381,0.0074044545,0.001
3007,0.006138953,0.008522076,0.001
3008,0.0051184567,0.007332611,0.001
3009,0.004474031,0.0064050476,0.001
3010,0.0054339296,0.007212854,0.001
3011,0.0051099267,0.00690067,0.001
3012,0.004355761,0.0063546635,0.001
3013,0.00481545,0.0070426543,0.001
3014,0.005700914,0.008077648,0.001
3015,0.005182052,0.0075083035,0.001
3016,0.0044490597,0.0065743886,0.001
3017,0.004678249,0.006538461,0.001
3018,0.0056305258,0.0073357676,0.001
3019,0.005496695,0.0072905784,0.001
3020,0.0045591644,0.0065973885,0.001
3021,0.0050411555,0.0072927973,0.001
3022,0.006019963,0.008429734,0.001
3023,0.0052188523,0.007533997,0.001
3024,0.0044239205,0.0064537646,0.001
3025,0.0051778494,0.006919763,0.001
3026,0.00584504,0.007545372,0.001
3027,0.0049200403,0.006831735,0.001
3028,0.0048194393,0.0070215184,0.001
3029,0.005725322,0.008104001,0.001
3030,0.0052225464,0.0075272527,0.001
3031,0.0044371616,0.006525516,0.001
3032,0.0046613044,0.006511659,0.001
3033,0.0054300544,0.0071688197,0.001
3034,0.005212763,0.007037599,0.001
3035,0.004520742,0.006543182,0.001
3036,0.0047536846,0.0069652866,0.001
3037,0.0055839736,0.0079446025,0.001
3038,0.0055487375,0.007929712,0.001
3039,0.004700731,0.0069171083,0.001
3040,0.0044169677,0.0063762516,0.001
3041,0.0051981336,0.006909227,0.001
3042,0.005928643,0.0076095606,0.001
3043,0.0051217303,0.007036839,0.001
3044,0.0049791904,0.007166496,0.001
3045,0.00563155,0.007989829,0.001
3046,0.0053274035,0.0076273745,0.001
3047,0.0045879367,0.006699005,0.001
3048,0.0044743726,0.006360195,0.001
3049,0.0052846796,0.0070283352,0.001
3050,0.0054678037,0.007232281,0.001
3051,0.004715105,0.0066183475,0.001
3052,0.004445753,0.0065672984,0.001
3053,0.0053275097,0.007643136,0.001
3054,0.0060370346,0.008454525,0.001
3055,0.0051819254,0.007511357,0.001
3056,0.0044566756,0.0064974306,0.001
3057,0.005532152,0.0071696457,0.001
3058,0.0061797434,0.007814169,0.001
3059,0.008817309,0.010569364,0.001
3060,0.005241034,0.007468073,0.001
3061,0.0074641476,0.009918893,0.001
3062,0.004397659,0.0064824848,0.001
3063,0.0059128036,0.007533566,0.001
3064,0.0046527516,0.0064361617,0.001
3065,0.005313398,0.007570394,0.001
3066,0.0054267813,0.007790492,0.001
3067,0.004348504,0.0062837843,0.001
3068,0.0054212785,0.0070480104,0.001
3069,0.004719908,0.006550748,0.001
3070,0.0046810512,0.006837521,0.001
3071,0.005379958,0.007709028,0.001
3072,0.004608434,0.006800605,0.001
3073,0.0043919063,0.0062822904,0.001
3074,0.0051455325,0.006831765,0.001
3075,0.004949043,0.0067115696,0.001
3076,0.004411801,0.006398174,0.001
3077,0.004438502,0.006555166,0.001
3078,0.0050701187,0.007332498,0.001
3079,0.0052975966,0.007634049,0.001
3080,0.0048998217,0.0071642306,0.001
3081,0.004343562,0.00640731,0.001
3082,0.004788745,0.006532912,0.001
3083,0.0060683694,0.0076371045,0.001
3084,0.005751854,0.0074571855,0.001
3085,0.0048719817,0.006964822,0.001
3086,0.0057551414,0.008127271,0.001
3087,0.005476347,0.0077996543,0.001
3088,0.0045557334,0.0065497407,0.001
3089,0.004521267,0.006309285,0.001
3090,0.0055888803,0.007258436,0.001
3091,0.005325143,0.007060873,0.001
3092,0.004397692,0.006393475,0.001
3093,0.0049143336,0.007134492,0.001
3094,0.005682171,0.00805334,0.001
3095,0.005112017,0.0074200225,0.001
3096,0.0043239677,0.006303731,0.001
3097,0.005274475,0.006884783,0.001
3098,0.0061609084,0.0077114445,0.001
3099,0.005074812,0.0069675944,0.001
3100,0.005123817,0.0073621143,0.001
3101,0.00546413,0.0078024967,0.001
3102,0.0047722794,0.00690266,0.001
3103,0.004372855,0.006248898,0.001
3104,0.005025186,0.0067261425,0.001
3105,0.005433116,0.00711988,0.001
3106,0.004872771,0.006671145,0.001
3107,0.0044146567,0.006431222,0.001
3108,0.0047987886,0.0069941403,0.001
3109,0.005415997,0.0077497475,0.001
3110,0.005275045,0.007600576,0.001
3111,0.00468803,0.0068759406,0.001
3112,0.004369103,0.006281099,0.001
3113,0.005370067,0.0069575524,0.001
3114,0.0065751183,0.008093214,0.001
3115,0.0055012032,0.007375022,0.001
3116,0.0053235944,0.0075706206,0.001
3117,0.0054943357,0.0078052734,0.001
3118,0.004938112,0.0070618675,0.001
3119,0.0043679522,0.006256912,0.001
3120,0.005103364,0.0067917644,0.001
3121,0.005693493,0.007308101,0.001
3122,0.0050783753,0.006819258,0.001
3123,0.0045249686,0.0065701767,0.001
3124,0.0052565,0.0075417785,0.001
3125,0.0056596035,0.0080275955,0.001
3126,0.0049492847,0.007166356,0.001
3127,0.004410027,0.0063109575,0.001
3128,0.0053183376,0.00690145,0.001
3129,0.0063822586,0.0079064015,0.001
3130,0.0054510646,0.0072459755,0.001
3131,0.0049765874,0.007156614,0.001
3132,0.0056689843,0.0080187665,0.001
3133,0.0051373574,0.007370651,0.001
3134,0.0044366396,0.006327432,0.001
3135,0.0052941605,0.006888833,0.001
3136,0.0060689673,0.0076268315,0.001
3137,0.0050963345,0.0069219917,0.001
3138,0.004882255,0.007045569,0.001
3139,0.005506167,0.007834446,0.001
3140,0.0051951595,0.007470733,0.001
3141,0.0045357384,0.006548261,0.001
3142,0.0046383026,0.0063683465,0.001
3143,0.0061788936,0.0076414747,0.001
3144,0.006111287,0.00768871,0.001
3145,0.005362762,0.0074802055,0.001
3146,0.0056157396,0.007966841,0.001
3147,0.00500525,0.007113927,0.001
3148,0.004794739,0.006588166,0.001
3149,0.005073064,0.006779284,0.001
3150,0.005745478,0.007358787,0.001
3151,0.005879706,0.0074887746,0.001
3152,0.0049706884,0.0068404768,0.001
3153,0.005155487,0.007364121,0.001
3154,0.005616541,0.007945553,0.001
3155,0.0052048196,0.0074042073,0.001
3156,0.0046154307,0.006521747,0.001
3157,0.005184243,0.006791122,0.001
3158,0.0064767958,0.007962793,0.001
3159,0.0061636344,0.007823761,0.001
3160,0.005135318,0.0072190897,0.001
3161,0.00558093,0.007888521,0.001
3162,0.0055060764,0.007768895,0.001
3163,0.004781252,0.006753247,0.001
3164,0.0051457305,0.0067945,0.001
3165,0.006521013,0.007981581,0.001
3166,0.006350706,0.007967543,0.001
3167,0.0054045217,0.0075198803,0.001
3168,0.0058613773,0.008225285,0.001
3169,0.0054217973,0.0076271133,0.001
3170,0.005055024,0.0068471045,0.001
3171,0.0059414296,0.0074582435,0.001
3172,0.0068572843,0.008365585,0.001
3173,0.0059145205,0.0077876984,0.001
