Fill Factor,Pitch,Duty Cycle,Theta,Mode,Lambda,Transmission
0.0,0.1428570000000001,0.1428575,0.285715,1.0,1.63148e-06,-0.000122679
0.0,0.1428570000000001,0.1428575,0.4285725,0.0,1.5243600000000001e-06,0.0013938
0.0,0.1428570000000001,0.1428575,0.4285725,1.0,1.42528e-06,-0.00019715599999999998
0.0,0.1428570000000001,0.1428575,0.5714275,0.0,1.53474e-06,0.00136675
0.0,0.1428570000000001,0.1428575,0.5714275,1.0,1.55591e-06,-0.000173481
0.0,0.1428570000000001,0.1428575,0.7142850000000002,0.0,1.54374e-06,0.00125322
0.0,0.1428570000000001,0.1428575,0.7142850000000002,1.0,1.5651699999999999e-06,-0.000103063
0.0,0.1428570000000001,0.1428575,0.8571424999999998,0.0,1.4e-06,0.00135351
0.0,0.1428570000000001,0.1428575,0.8571424999999998,1.0,1.40498e-06,-8.290979999999999e-05
0.0,0.1428570000000001,0.1428575,1.0,0.0,1.5667199999999999e-06,0.00101814
0.0,0.1428570000000001,0.1428575,1.0,1.0,1.5069e-06,-6.9742e-05
0.0,0.1428570000000001,0.285715,0.0,0.0,1.5185e-06,0.00127922
0.0,0.1428570000000001,0.285715,0.0,1.0,1.5651699999999999e-06,-9.63741e-05
0.0,0.1428570000000001,0.285715,0.1428575,0.0,1.5258400000000001e-06,0.00134411
0.0,0.1428570000000001,0.285715,0.1428575,1.0,1.5528499999999999e-06,-0.000148446
0.0,0.1428570000000001,0.285715,0.285715,0.0,1.5332499999999999e-06,0.00117638
0.0,0.1428570000000001,0.285715,0.285715,1.0,1.62143e-06,-0.00014939399999999999
0.0,0.1428570000000001,0.285715,0.4285725,0.0,1.5407299999999997e-06,0.00140136
0.0,0.1428570000000001,0.285715,0.4285725,1.0,1.65891e-06,-0.000168038
0.0,0.1428570000000001,0.285715,0.5714275,0.0,1.54828e-06,0.00120884
0.0,0.1428570000000001,0.285715,0.5714275,1.0,1.4e-06,-0.000122069
0.0,0.1428570000000001,0.285715,0.7142850000000002,0.0,1.4e-06,0.00155189
0.0,0.1428570000000001,0.285715,0.7142850000000002,1.0,1.44089e-06,-7.63768e-05
0.0,0.1428570000000001,0.285715,0.8571424999999998,0.0,1.40874e-06,0.00128609
0.0,0.1428570000000001,0.285715,0.8571424999999998,1.0,1.45684e-06,-4.89817e-05
0.0,0.1428570000000001,0.285715,1.0,0.0,1.4e-06,0.00335711
0.0,0.1428570000000001,0.285715,1.0,1.0,1.47316e-06,-2.9716300000000002e-05
0.0,0.1428570000000001,0.42857249999999986,0.0,0.0,1.53923e-06,0.00136876
0.0,0.1428570000000001,0.42857249999999986,0.0,1.0,1.6537000000000002e-06,-0.00027074
0.0,0.1428570000000001,0.42857249999999986,0.1428575,0.0,1.54374e-06,0.00142888
0.0,0.1428570000000001,0.42857249999999986,0.1428575,1.0,1.67475e-06,-0.000295966
0.0,0.1428570000000001,0.42857249999999986,0.285715,0.0,1.4e-06,0.00185615
