,training_loss,testing_loss,learning_rate
121,0.080861576,0.09099199,0.001
122,0.078825794,0.08919179,0.001
123,0.0803407,0.09029775,0.001
124,0.07928308,0.089323975,0.001
125,0.08068465,0.09043192,0.001
126,0.0769816,0.08738932,0.001
127,0.07693624,0.087420985,0.001
128,0.07641274,0.087020904,0.001
129,0.07754717,0.08890331,0.001
130,0.07739476,0.087216385,0.001
131,0.076089285,0.0859225,0.001
132,0.076830976,0.08788192,0.001
133,0.07649165,0.08612324,0.001
134,0.0767148,0.08605346,0.001
135,0.077162445,0.08642947,0.001
136,0.074141435,0.084483005,0.001
137,0.07572664,0.08652129,0.001
138,0.075038016,0.08444061,0.001
139,0.075804986,0.084921226,0.001
140,0.07519815,0.084340245,0.001
141,0.07643491,0.08532797,0.001
142,0.0729542,0.08251201,0.001
143,0.07479217,0.08375509,0.001
144,0.07250473,0.08206606,0.001
145,0.07328328,0.08237894,0.001
146,0.07225399,0.08156588,0.001
147,0.07326445,0.08203354,0.001
148,0.071918294,0.081061445,0.001
149,0.073147915,0.081734985,0.001
150,0.07143325,0.08060252,0.001
151,0.074619666,0.08257912,0.001
152,0.0721347,0.08080589,0.001
153,0.071830265,0.08043698,0.001
154,0.070650056,0.07967173,0.001
155,0.07224558,0.08163122,0.001
156,0.07305531,0.082133725,0.001
157,0.071223766,0.080029175,0.001
158,0.07100507,0.079998784,0.001
159,0.0706224,0.07945435,0.001
160,0.070268415,0.07905208,0.001
161,0.0703077,0.07899748,0.001
162,0.070069686,0.078626126,0.001
163,0.06988205,0.07841739,0.001
164,0.06981842,0.078270644,0.001
165,0.0696008,0.07809041,0.001
166,0.06946106,0.07793383,0.001
167,0.06910848,0.077739485,0.001
168,0.06909625,0.07752276,0.001
169,0.068804845,0.07743219,0.001
170,0.068637855,0.07711816,0.001
171,0.06847173,0.07721334,0.001
172,0.06863475,0.076976925,0.001
173,0.0684636,0.07730396,0.001
174,0.069634974,0.07811103,0.001
175,0.0683565,0.077347055,0.001
176,0.07277914,0.08104905,0.001
177,0.07240352,0.08186505,0.001
178,0.07092954,0.07911105,0.001
179,0.07221789,0.08185154,0.001
180,0.07353246,0.08153822,0.001
181,0.07115773,0.08065407,0.001
182,0.07459386,0.08254708,0.001
183,0.07395372,0.08365199,0.001
184,0.065926604,0.07465034,0.001
185,0.06629865,0.07470387,0.001
186,0.06587258,0.074573204,0.001
187,0.07213513,0.08026362,0.001
188,0.06637415,0.07491433,0.001
189,0.06622134,0.07521736,0.001
190,0.06653353,0.076083064,0.001
191,0.072104104,0.080116235,0.001
192,0.06630733,0.07537287,0.001
193,0.06686033,0.07656915,0.001
194,0.06670118,0.0767736,0.001
195,0.07056106,0.07886269,0.001
196,0.06365126,0.07224754,0.001
197,0.06319884,0.0717767,0.001
198,0.06262581,0.071868785,0.001
199,0.064605474,0.074662454,0.001
200,0.06439453,0.07359808,0.001
201,0.063437425,0.073133,0.001
202,0.063027024,0.073222525,0.001
203,0.068272896,0.0771949,0.001
204,0.06098402,0.0701115,0.001
205,0.061455343,0.0712852,0.001
206,0.060458675,0.070558295,0.001
207,0.063687734,0.07301843,0.001
208,0.06029206,0.06972704,0.001
209,0.0608026,0.070877835,0.001
210,0.059415407,0.069473006,0.001
211,0.0601111,0.069878474,0.001
212,0.06095038,0.07118883,0.001
213,0.060875818,0.07125443,0.001
214,0.059013892,0.06895139,0.001
215,0.058710493,0.0690364,0.001
216,0.05846683,0.06889818,0.001
217,0.058161207,0.068629354,0.001
218,0.058326934,0.06877168,0.001
219,0.05836167,0.06905745,0.001
220,0.059328504,0.069219336,0.001
221,0.06003775,0.07098012,0.001
222,0.06430996,0.07379535,0.001
223,0.058515854,0.0690529,0.001
224,0.05725546,0.06775576,0.001
225,0.05714601,0.06759637,0.001
226,0.057345763,0.06838615,0.001
227,0.060227506,0.070186384,0.001
228,0.0574355,0.06778182,0.001
229,0.05724225,0.06774111,0.001
230,0.05677559,0.066975996,0.001
231,0.058709286,0.068824135,0.001
232,0.05766408,0.06839196,0.001
233,0.057597168,0.06773636,0.001
234,0.056603316,0.06747502,0.001
235,0.060644496,0.070848696,0.001
236,0.056639805,0.06722868,0.001
237,0.055509362,0.066162586,0.001
238,0.05897876,0.06928505,0.001
239,0.055983927,0.06691948,0.001
240,0.060350567,0.07069049,0.001
241,0.05598288,0.06687175,0.001
242,0.060095858,0.07046252,0.001
243,0.05537712,0.06615764,0.001
244,0.05677813,0.06736094,0.001
245,0.056301214,0.0672692,0.001
246,0.058895163,0.0693824,0.001
247,0.055215564,0.06594706,0.001
248,0.05431019,0.06503657,0.001
249,0.05854629,0.069100425,0.001
