,training_loss,testing_loss,learning_rate
175,0.08305842,0.0821632,0.001
176,0.08287449,0.08202682,0.001
177,0.08271619,0.08187774,0.001
178,0.08252513,0.08174533,0.001
179,0.082372494,0.0816247,0.001
180,0.08218075,0.0814864,0.001
181,0.082099415,0.08140656,0.001
182,0.08197201,0.08129569,0.001
183,0.0817891,0.08114537,0.001
184,0.08179552,0.081100725,0.001
185,0.081588134,0.08092654,0.001
186,0.08150838,0.0808613,0.001
187,0.08143364,0.080740094,0.001
188,0.081157565,0.08053952,0.001
189,0.08104622,0.080423616,0.001
190,0.08100402,0.08036928,0.001
191,0.080975175,0.080339655,0.001
192,0.08090234,0.08027483,0.001
193,0.08084807,0.08019407,0.001
194,0.080601275,0.08001093,0.001
195,0.080488764,0.07991831,0.001
196,0.080390655,0.07978265,0.001
197,0.080306746,0.07970008,0.001
198,0.08019418,0.07958709,0.001
199,0.080047786,0.07948104,0.001
200,0.0799702,0.07938964,0.001
201,0.07989332,0.07931011,0.001
202,0.07968217,0.07913578,0.001
203,0.07963619,0.07909203,0.001
204,0.07952318,0.07899962,0.001
205,0.079450086,0.078943945,0.001
206,0.079370126,0.078876436,0.001
207,0.07919506,0.07874138,0.001
208,0.07912886,0.078677826,0.001
209,0.079152904,0.07869779,0.001
210,0.0789503,0.07850294,0.001
211,0.078959934,0.07851045,0.001
212,0.07887706,0.07843019,0.001
213,0.07872406,0.078311145,0.001
214,0.0787006,0.07827583,0.001
215,0.078626566,0.078202575,0.001
216,0.07851994,0.078111865,0.001
217,0.078419335,0.07803248,0.001
218,0.078480534,0.07807839,0.001
219,0.078195326,0.07785635,0.001
220,0.078251734,0.07786576,0.001
221,0.0782188,0.07782871,0.001
222,0.07814156,0.07776571,0.001
223,0.07807777,0.07769594,0.001
224,0.07793767,0.07759962,0.001
225,0.07788712,0.07753996,0.001
226,0.07786449,0.07749617,0.001
227,0.0776401,0.07730942,0.001
228,0.0776035,0.077294365,0.001
229,0.07753476,0.077242605,0.001
230,0.07752431,0.07721457,0.001
231,0.07739503,0.07709874,0.001
232,0.07735535,0.07705606,0.001
233,0.07713626,0.076879345,0.001
234,0.077002265,0.07675681,0.001
235,0.07694623,0.07672089,0.001
236,0.07685286,0.076668225,0.001
237,0.07693375,0.07669174,0.001
238,0.07676253,0.07655707,0.001
239,0.0767029,0.07646531,0.001
240,0.07663578,0.07640368,0.001
241,0.0765307,0.07632945,0.001
242,0.07647024,0.07624076,0.001
243,0.076424934,0.07620453,0.001
244,0.07640565,0.07616476,0.001
245,0.07618295,0.07599581,0.001
246,0.076267466,0.076043196,0.001
247,0.07608905,0.07588822,0.001
248,0.07611357,0.07587164,0.001
249,0.076010644,0.07578226,0.001
