Fill Factor,Pitch,Duty Cycle,Theta,Mode,Lambda,Transmission
5, 1.5e-06, 0.4, 0.2, 0, 1.39572e-06, 0.0195813
5, 1.5e-06, 0.4, 0.2, 1, 1.37306e-06, -0.00242834
5, 1.5e-06, 0.4, 0.28, 0, 1.40643e-06, 0.0459877
5, 1.5e-06, 0.4, 0.28, 1, 1.31871e-06, -0.00136762
5, 1.5e-06, 0.4, 0.36, 0, 1.43581e-06, 0.100999
5, 1.5e-06, 0.4, 0.36, 1, 1.34946e-06, -0.000792077
5, 1.5e-06, 0.4, 0.44, 0, 1.45867e-06, 0.145176
5, 1.5e-06, 0.4, 0.44, 1, 1.35278e-06, -0.000492428
5, 1.5e-06, 0.4, 0.52, 0, 1.47235e-06, 0.162867
5, 1.5e-06, 0.4, 0.52, 1, 1.33149e-06, -0.000407299
5, 1.5e-06, 0.4, 0.6, 0, 1.48628e-06, 0.202226
5, 1.5e-06, 0.4, 0.6, 1, 1.34616e-06, -0.000125107
5, 1.5e-06, 0.48, 0.2, 0, 1.46646e-06, 0.00418387
5, 1.5e-06, 0.48, 0.2, 1, 1.3e-06, -0.0030579
5, 1.5e-06, 0.48, 0.28, 0, 1.37822e-06, 0.00432854
5, 1.5e-06, 0.48, 0.28, 1, 1.3e-06, -0.000544601
5, 1.5e-06, 0.48, 0.36, 0, 1.4763e-06, 0.0187029
5, 1.5e-06, 0.48, 0.36, 1, 1.30929e-06, -0.000967633
5, 1.5e-06, 0.48, 0.44, 0, 1.48427e-06, 0.0836968
5, 1.5e-06, 0.48, 0.44, 1, 1.34946e-06, -0.000666235
5, 1.5e-06, 0.48, 0.52, 0, 1.49436e-06, 0.171485
5, 1.5e-06, 0.48, 0.52, 1, 1.34287e-06, -0.000439443
5, 1.5e-06, 0.48, 0.6, 0, 1.50665e-06, 0.237225
5, 1.5e-06, 0.48, 0.6, 1, 1.37134e-06, -0.00028889
5, 1.5e-06, 0.56, 0.2, 0, 1.48227e-06, 0.0157489
5, 1.5e-06, 0.56, 0.2, 1, 1.3e-06, -0.00293673
5, 1.5e-06, 0.56, 0.28, 0, 1.49233e-06, 0.015533
5, 1.5e-06, 0.56, 0.28, 1, 1.3e-06, -0.00106023
5, 1.5e-06, 0.56, 0.36, 0, 1.50253e-06, 0.0150772
5, 1.5e-06, 0.56, 0.36, 1, 1.30154e-06, -0.000614713
5, 1.5e-06, 0.56, 0.44, 0, 1.50871e-06, 0.0251874
5, 1.5e-06, 0.56, 0.44, 1, 1.44525e-06, -0.000814826
5, 1.5e-06, 0.56, 0.52, 0, 1.51495e-06, 0.0690067
5, 1.5e-06, 0.56, 0.52, 1, 1.45867e-06, -0.000655592
5, 1.5e-06, 0.56, 0.6, 0, 1.52546e-06, 0.149149
5, 1.5e-06, 0.56, 0.6, 1, 1.35112e-06, -0.000638524
5, 1.5e-06, 0.64, 0.2, 0, 1.49031e-06, 0.031316
5, 1.5e-06, 0.64, 0.2, 1, 1.32188e-06, -0.00473203
5, 1.5e-06, 0.64, 0.28, 0, 1.49843e-06, 0.0275714
5, 1.5e-06, 0.64, 0.28, 1, 1.43021e-06, -0.00319515
5, 1.5e-06, 0.64, 0.36, 0, 1.50665e-06, 0.0228084
5, 1.5e-06, 0.64, 0.36, 1, 1.43769e-06, -0.00185686
5, 1.5e-06, 0.64, 0.44, 0, 1.51495e-06, 0.0169592
5, 1.5e-06, 0.64, 0.44, 1, 1.44146e-06, -0.00101819
5, 1.5e-06, 0.64, 0.52, 0, 1.52546e-06, 0.0137552
5, 1.5e-06, 0.64, 0.52, 1, 1.45289e-06, -0.000591365
5, 1.5e-06, 0.64, 0.6, 0, 1.53184e-06, 0.0268582
5, 1.5e-06, 0.64, 0.6, 1, 1.46841e-06, -0.000645073
5, 1.5e-06, 0.72, 0.2, 0, 1.51914e-06, 0.0491091
5, 1.5e-06, 0.72, 0.2, 1, 1.30308e-06, -0.00192397
5, 1.5e-06, 0.72, 0.28, 0, 1.52335e-06, 0.0498508
5, 1.5e-06, 0.72, 0.28, 1, 1.3e-06, -0.00162175
5, 1.5e-06, 0.72, 0.36, 0, 1.52758e-06, 0.0500915
5, 1.5e-06, 0.72, 0.36, 1, 1.3e-06, -0.00133147
5, 1.5e-06, 0.72, 0.44, 0, 1.53184e-06, 0.047829
5, 1.5e-06, 0.72, 0.44, 1, 1.3e-06, -0.00106373
5, 1.5e-06, 0.72, 0.52, 0, 1.53827e-06, 0.0410474
5, 1.5e-06, 0.72, 0.52, 1, 1.32347e-06, -0.00118205
5, 1.5e-06, 0.72, 0.6, 0, 1.54258e-06, 0.0294465
5, 1.5e-06, 0.72, 0.6, 1, 1.7e-06, -0.000815487
5, 1.5e-06, 0.8, 0.2, 0, 1.54258e-06, 0.110916
5, 1.5e-06, 0.8, 0.2, 1, 1.44715e-06, -0.0024444
5, 1.5e-06, 0.8, 0.28, 0, 1.54475e-06, 0.117842
5, 1.5e-06, 0.8, 0.28, 1, 1.45674e-06, -0.00250985
5, 1.5e-06, 0.8, 0.36, 0, 1.54692e-06, 0.124544
5, 1.5e-06, 0.8, 0.36, 1, 1.3e-06, -0.000492961
5, 1.5e-06, 0.8, 0.44, 0, 1.5491e-06, 0.13066
5, 1.5e-06, 0.8, 0.44, 1, 1.30463e-06, -0.000293023
5, 1.5e-06, 0.8, 0.52, 0, 1.55348e-06, 0.132811
5, 1.5e-06, 0.8, 0.52, 1, 1.30618e-06, -0.000193534
5, 1.5e-06, 0.8, 0.6, 0, 1.55568e-06, 0.130806
5, 1.5e-06, 0.8, 0.6, 1, 1.30618e-06, -0.000143935
8, 5e-07, 0.4, 0.2, 0, 1.30154e-06, 0.0017606
8, 5e-07, 0.4, 0.2, 1, 1.57574e-06, -0.00020065
8, 5e-07, 0.4, 0.28, 0, 1.31555e-06, 0.000946287
8, 5e-07, 0.4, 0.28, 1, 1.43207e-06, -0.000166308
8, 5e-07, 0.4, 0.36, 0, 1.32988e-06, 0.000950635
8, 5e-07, 0.4, 0.36, 1, 1.43581e-06, -8.7837e-05
8, 5e-07, 0.4, 0.44, 0, 1.34616e-06, 0.00228778
8, 5e-07, 0.4, 0.44, 1, 1.45867e-06, -5.87772e-05
8, 5e-07, 0.4, 0.52, 0, 1.3e-06, 0.00180615
8, 5e-07, 0.4, 0.52, 1, 1.65148e-06, -6.27944e-05
8, 5e-07, 0.4, 0.6, 0, 1.3e-06, 0.00230723
8, 5e-07, 0.4, 0.6, 1, 1.68696e-06, -6.7846e-05
8, 5e-07, 0.48, 0.2, 0, 1.50871e-06, 0.000896471
8, 5e-07, 0.48, 0.2, 1, 1.54258e-06, -0.000167028
8, 5e-07, 0.48, 0.28, 0, 1.4645e-06, 0.000714118
8, 5e-07, 0.48, 0.28, 1, 1.54692e-06, -0.00011992
8, 5e-07, 0.48, 0.36, 0, 1.31398e-06, 0.000901184
8, 5e-07, 0.48, 0.36, 1, 1.4763e-06, -9.46728e-05
8, 5e-07, 0.48, 0.44, 0, 1.3e-06, 0.00140763
8, 5e-07, 0.48, 0.44, 1, 1.6343e-06, -8.15787e-05
8, 5e-07, 0.48, 0.52, 0, 1.30773e-06, 0.00110814
8, 5e-07, 0.48, 0.52, 1, 1.60098e-06, -6.93126e-05
8, 5e-07, 0.48, 0.6, 0, 1.32188e-06, 0.00314581
8, 5e-07, 0.48, 0.6, 1, 1.57349e-06, -7.49222e-05
8, 5e-07, 0.56, 0.2, 0, 1.32029e-06, 0.000626274
8, 5e-07, 0.56, 0.2, 1, 1.5491e-06, -0.000113835
8, 5e-07, 0.56, 0.28, 0, 1.3331e-06, 0.000659088
8, 5e-07, 0.56, 0.28, 1, 1.41185e-06, -0.000108159
8, 5e-07, 0.56, 0.36, 0, 1.31241e-06, 0.00096708
8, 5e-07, 0.56, 0.36, 1, 1.62224e-06, -8.48562e-05
8, 5e-07, 0.56, 0.44, 0, 1.50665e-06, 0.000866011
8, 5e-07, 0.56, 0.44, 1, 1.43207e-06, -6.44499e-05
8, 5e-07, 0.56, 0.52, 0, 1.32827e-06, 0.00109799
8, 5e-07, 0.56, 0.52, 1, 1.61272e-06, -6.61062e-05
8, 5e-07, 0.56, 0.6, 0, 1.34616e-06, 0.00202331
8, 5e-07, 0.56, 0.6, 1, 1.64162e-06, -6.09e-05
8, 5e-07, 0.64, 0.2, 0, 1.32347e-06, 0.000760049
8, 5e-07, 0.64, 0.2, 1, 1.55348e-06, -8.77683e-05
8, 5e-07, 0.64, 0.28, 0, 1.32347e-06, 0.000761621
8, 5e-07, 0.64, 0.28, 1, 1.51079e-06, -7.78754e-05
8, 5e-07, 0.64, 0.36, 0, 1.33634e-06, 0.000849516
8, 5e-07, 0.64, 0.36, 1, 1.60098e-06, -7.61148e-05
8, 5e-07, 0.64, 0.44, 0, 1.34123e-06, 0.000867589
8, 5e-07, 0.64, 0.44, 1, 1.46061e-06, -5.25228e-05
8, 5e-07, 0.64, 0.52, 0, 1.35278e-06, 0.000876389
8, 5e-07, 0.64, 0.52, 1, 1.52335e-06, -5.34483e-05
8, 5e-07, 0.64, 0.6, 0, 1.3e-06, 0.00169723
8, 5e-07, 0.64, 0.6, 1, 1.49639e-06, -4.72784e-05
8, 5e-07, 0.72, 0.2, 0, 1.5297e-06, 0.000794383
8, 5e-07, 0.72, 0.2, 1, 1.50048e-06, -6.43767e-05
8, 5e-07, 0.72, 0.28, 0, 1.34616e-06, 0.000828699
8, 5e-07, 0.72, 0.28, 1, 1.61747e-06, -6.16946e-05
8, 5e-07, 0.72, 0.36, 0, 1.35947e-06, 0.000739624
8, 5e-07, 0.72, 0.36, 1, 1.6343e-06, -6.32883e-05
8, 5e-07, 0.72, 0.44, 0, 1.35947e-06, 0.00063865
8, 5e-07, 0.72, 0.44, 1, 1.65148e-06, -6.02926e-05
8, 5e-07, 0.72, 0.52, 0, 1.3e-06, 0.000864446
8, 5e-07, 0.72, 0.52, 1, 1.41004e-06, -6.3295e-05
8, 5e-07, 0.72, 0.6, 0, 1.3e-06, 0.00129676
8, 5e-07, 0.72, 0.6, 1, 1.51704e-06, -5.46019e-05
8, 5e-07, 0.8, 0.2, 0, 1.3e-06, 0.00113346
8, 5e-07, 0.8, 0.2, 1, 1.5297e-06, -5.11168e-05
8, 5e-07, 0.8, 0.28, 0, 1.3e-06, 0.00107648
8, 5e-07, 0.8, 0.28, 1, 1.52758e-06, -4.91099e-05
8, 5e-07, 0.8, 0.36, 0, 1.3e-06, 0.00111047
8, 5e-07, 0.8, 0.36, 1, 1.43207e-06, -5.55996e-05
8, 5e-07, 0.8, 0.44, 0, 1.3e-06, 0.0012746
8, 5e-07, 0.8, 0.44, 1, 1.43394e-06, -3.65711e-05
8, 5e-07, 0.8, 0.52, 0, 1.3e-06, 0.00186328
8, 5e-07, 0.8, 0.52, 1, 1.43581e-06, -4.29888e-05
8, 5e-07, 0.8, 0.6, 0, 1.33472e-06, 0.00466448
8, 5e-07, 0.8, 0.6, 1, 1.63187e-06, -5.99155e-05
8, 7e-07, 0.4, 0.2, 0, 1.34946e-06, 0.284006
8, 7e-07, 0.4, 0.2, 1, 1.3e-06, -0.000451214
8, 7e-07, 0.4, 0.28, 0, 1.3578e-06, 0.290069
8, 7e-07, 0.4, 0.28, 1, 1.4265e-06, -0.000225716
8, 7e-07, 0.4, 0.36, 0, 1.36623e-06, 0.239096
8, 7e-07, 0.4, 0.36, 1, 1.56231e-06, -0.00016954
8, 7e-07, 0.4, 0.44, 0, 1.37822e-06, 0.148769
8, 7e-07, 0.4, 0.44, 1, 1.61747e-06, -0.000153062
8, 7e-07, 0.4, 0.52, 0, 1.39395e-06, 0.0524321
8, 7e-07, 0.4, 0.52, 1, 1.41185e-06, -7.41205e-05
8, 7e-07, 0.4, 0.6, 0, 1.45289e-06, 0.014766
8, 7e-07, 0.4, 0.6, 1, 1.45097e-06, -8.42419e-05
8, 7e-07, 0.48, 0.2, 0, 1.38691e-06, 0.181962
8, 7e-07, 0.48, 0.2, 1, 1.54042e-06, -0.000264012
8, 7e-07, 0.48, 0.28, 0, 1.39218e-06, 0.197323
8, 7e-07, 0.48, 0.28, 1, 1.54692e-06, -0.000168951
8, 7e-07, 0.48, 0.36, 0, 1.39927e-06, 0.194878
8, 7e-07, 0.48, 0.36, 1, 1.41004e-06, -0.000120169
8, 7e-07, 0.48, 0.44, 0, 1.41366e-06, 0.174805
8, 7e-07, 0.48, 0.44, 1, 1.42281e-06, -5.33721e-05
8, 7e-07, 0.48, 0.52, 0, 1.44146e-06, 0.175041
8, 7e-07, 0.48, 0.52, 1, 1.43769e-06, -7.67974e-05
8, 7e-07, 0.48, 0.6, 0, 1.46061e-06, 0.183165
8, 7e-07, 0.48, 0.6, 1, 1.43207e-06, -4.24353e-05
8, 7e-07, 0.56, 0.2, 0, 1.41731e-06, 0.14213
8, 7e-07, 0.56, 0.2, 1, 1.65148e-06, -9.90956e-05
8, 7e-07, 0.56, 0.28, 0, 1.42465e-06, 0.162724
8, 7e-07, 0.56, 0.28, 1, 1.33634e-06, -0.000308093
8, 7e-07, 0.56, 0.36, 0, 1.43394e-06, 0.18855
8, 7e-07, 0.56, 0.36, 1, 1.39927e-06, -0.000100131
8, 7e-07, 0.56, 0.44, 0, 1.44525e-06, 0.218993
8, 7e-07, 0.56, 0.44, 1, 1.41731e-06, -6.55798e-05
8, 7e-07, 0.56, 0.52, 0, 1.45674e-06, 0.255776
8, 7e-07, 0.56, 0.52, 1, 1.43394e-06, -4.21808e-05
8, 7e-07, 0.56, 0.6, 0, 1.47038e-06, 0.293575
8, 7e-07, 0.56, 0.6, 1, 1.43957e-06, -5.69455e-05
8, 7e-07, 0.64, 0.2, 0, 1.44146e-06, 0.154194
8, 7e-07, 0.64, 0.2, 1, 1.32188e-06, -0.000328075
8, 7e-07, 0.64, 0.28, 0, 1.44715e-06, 0.176902
8, 7e-07, 0.64, 0.28, 1, 1.30463e-06, -0.000240211
8, 7e-07, 0.64, 0.36, 0, 1.45481e-06, 0.205726
8, 7e-07, 0.64, 0.36, 1, 1.40643e-06, -8.74239e-05
8, 7e-07, 0.64, 0.44, 0, 1.46255e-06, 0.241022
8, 7e-07, 0.64, 0.44, 1, 1.43021e-06, -9.02702e-05
8, 7e-07, 0.64, 0.52, 0, 1.47235e-06, 0.274351
8, 7e-07, 0.64, 0.52, 1, 1.44715e-06, -7.22625e-05
8, 7e-07, 0.64, 0.6, 0, 1.48227e-06, 0.308945
8, 7e-07, 0.64, 0.6, 1, 1.42097e-06, -4.72002e-05
8, 7e-07, 0.72, 0.2, 0, 1.46061e-06, 0.20286
8, 7e-07, 0.72, 0.2, 1, 1.38342e-06, -0.000183088
8, 7e-07, 0.72, 0.28, 0, 1.46646e-06, 0.225263
8, 7e-07, 0.72, 0.28, 1, 1.41004e-06, -0.000143481
8, 7e-07, 0.72, 0.36, 0, 1.47235e-06, 0.250947
8, 7e-07, 0.72, 0.36, 1, 1.42281e-06, -0.000152311
8, 7e-07, 0.72, 0.44, 0, 1.48028e-06, 0.278276
8, 7e-07, 0.72, 0.44, 1, 1.43957e-06, -6.59452e-05
8, 7e-07, 0.72, 0.52, 0, 1.48829e-06, 0.310601
8, 7e-07, 0.72, 0.52, 1, 1.41004e-06, -6.2575e-05
8, 7e-07, 0.72, 0.6, 0, 1.49843e-06, 0.347891
8, 7e-07, 0.72, 0.6, 1, 1.3e-06, -0.000129654
8, 7e-07, 0.8, 0.2, 0, 1.48427e-06, 0.291613
8, 7e-07, 0.8, 0.2, 1, 1.39395e-06, -8.65934e-05
8, 7e-07, 0.8, 0.28, 0, 1.49031e-06, 0.312271
8, 7e-07, 0.8, 0.28, 1, 1.40643e-06, -4.80998e-05
8, 7e-07, 0.8, 0.36, 0, 1.49639e-06, 0.334176
8, 7e-07, 0.8, 0.36, 1, 1.41366e-06, -5.75163e-05
8, 7e-07, 0.8, 0.44, 0, 1.50458e-06, 0.352389
8, 7e-07, 0.8, 0.44, 1, 1.3e-06, -0.000154725
8, 7e-07, 0.8, 0.52, 0, 1.50871e-06, 0.383934
8, 7e-07, 0.8, 0.52, 1, 1.43394e-06, -0.000172681
8, 7e-07, 0.8, 0.6, 0, 1.51704e-06, 0.397316
8, 7e-07, 0.8, 0.6, 1, 1.30308e-06, -1.62921e-05
8, 9e-07, 0.4, 0.2, 0, 1.59402e-06, 0.130958
8, 9e-07, 0.4, 0.2, 1, 1.44146e-06, -0.000110627
8, 9e-07, 0.4, 0.28, 0, 1.60566e-06, 0.0928191
8, 9e-07, 0.4, 0.28, 1, 1.59402e-06, -0.000104366
8, 9e-07, 0.4, 0.36, 0, 1.61985e-06, 0.0542012
8, 9e-07, 0.4, 0.36, 1, 1.65646e-06, -7.89813e-05
8, 9e-07, 0.4, 0.44, 0, 1.6343e-06, 0.0260992
8, 9e-07, 0.4, 0.44, 1, 1.62464e-06, -0.000107796
8, 9e-07, 0.4, 0.52, 0, 1.7e-06, 0.0128757
8, 9e-07, 0.4, 0.52, 1, 1.40823e-06, -9.13273e-05
8, 9e-07, 0.4, 0.6, 0, 1.7e-06, 0.0029131
8, 9e-07, 0.4, 0.6, 1, 1.49031e-06, -6.4604e-05
8, 9e-07, 0.48, 0.2, 0, 1.62704e-06, 0.152455
8, 9e-07, 0.48, 0.2, 1, 1.55348e-06, -0.00016258
8, 9e-07, 0.48, 0.28, 0, 1.6343e-06, 0.120379
8, 9e-07, 0.48, 0.28, 1, 1.44525e-06, -8.52147e-05
8, 9e-07, 0.48, 0.36, 0, 1.64407e-06, 0.0904372
8, 9e-07, 0.48, 0.36, 1, 1.62946e-06, -6.67765e-05
8, 9e-07, 0.48, 0.44, 0, 1.7e-06, 0.0693278
8, 9e-07, 0.48, 0.44, 1, 1.65148e-06, -6.65609e-05
8, 9e-07, 0.48, 0.52, 0, 1.7e-06, 0.0513892
8, 9e-07, 0.48, 0.52, 1, 1.66398e-06, -6.63275e-05
8, 9e-07, 0.48, 0.6, 0, 1.7e-06, 0.0295532
8, 9e-07, 0.48, 0.6, 1, 1.45097e-06, -3.70957e-05
8, 9e-07, 0.56, 0.2, 0, 1.65646e-06, 0.140426
8, 9e-07, 0.56, 0.2, 1, 1.55348e-06, -0.00016205
8, 9e-07, 0.56, 0.28, 0, 1.7e-06, 0.129607
8, 9e-07, 0.56, 0.28, 1, 1.43394e-06, -0.000119307
8, 9e-07, 0.56, 0.36, 0, 1.7e-06, 0.122569
8, 9e-07, 0.56, 0.36, 1, 1.44146e-06, -6.52337e-05
8, 9e-07, 0.56, 0.44, 0, 1.7e-06, 0.106061
8, 9e-07, 0.56, 0.44, 1, 1.44715e-06, -5.0971e-05
8, 9e-07, 0.56, 0.52, 0, 1.7e-06, 0.077313
8, 9e-07, 0.56, 0.52, 1, 1.44715e-06, -4.71072e-05
8, 9e-07, 0.56, 0.6, 0, 1.7e-06, 0.0522678
8, 9e-07, 0.56, 0.6, 1, 1.45097e-06, -3.4854e-05
8, 9e-07, 0.64, 0.2, 0, 1.7e-06, 0.157408
8, 9e-07, 0.64, 0.2, 1, 1.55788e-06, -0.000117711
8, 9e-07, 0.64, 0.28, 0, 1.7e-06, 0.147181
8, 9e-07, 0.64, 0.28, 1, 1.44906e-06, -7.08368e-05
8, 9e-07, 0.64, 0.36, 0, 1.7e-06, 0.124456
8, 9e-07, 0.64, 0.36, 1, 1.45867e-06, -5.09619e-05
8, 9e-07, 0.64, 0.44, 0, 1.7e-06, 0.106637
8, 9e-07, 0.64, 0.44, 1, 1.43394e-06, -4.33427e-05
8, 9e-07, 0.64, 0.52, 0, 1.7e-06, 0.0740307
8, 9e-07, 0.64, 0.52, 1, 1.44525e-06, -3.5243e-05
8, 9e-07, 0.64, 0.6, 0, 1.7e-06, 0.0526087
8, 9e-07, 0.64, 0.6, 1, 1.44525e-06, -3.40568e-05
8, 9e-07, 0.72, 0.2, 0, 1.7e-06, 0.122055
8, 9e-07, 0.72, 0.2, 1, 1.58027e-06, -8.29129e-05
8, 9e-07, 0.72, 0.28, 0, 1.7e-06, 0.105688
8, 9e-07, 0.72, 0.28, 1, 1.58712e-06, -7.33969e-05
8, 9e-07, 0.72, 0.36, 0, 1.7e-06, 0.0813862
8, 9e-07, 0.72, 0.36, 1, 1.60332e-06, -7.27166e-05
8, 9e-07, 0.72, 0.44, 0, 1.7e-06, 0.0657116
8, 9e-07, 0.72, 0.44, 1, 1.43207e-06, -6.29398e-05
8, 9e-07, 0.72, 0.52, 0, 1.7e-06, 0.0478239
8, 9e-07, 0.72, 0.52, 1, 1.44335e-06, -4.26991e-05
8, 9e-07, 0.72, 0.6, 0, 1.7e-06, 0.0273383
8, 9e-07, 0.72, 0.6, 1, 1.45097e-06, -3.16251e-05
8, 9e-07, 0.8, 0.2, 0, 1.7e-06, 0.0555223
8, 9e-07, 0.8, 0.2, 1, 1.61747e-06, -6.68527e-05
8, 9e-07, 0.8, 0.28, 0, 1.7e-06, 0.0414578
8, 9e-07, 0.8, 0.28, 1, 1.63917e-06, -6.18546e-05
8, 9e-07, 0.8, 0.36, 0, 1.7e-06, 0.0322043
8, 9e-07, 0.8, 0.36, 1, 1.4265e-06, -6.40622e-05
8, 9e-07, 0.8, 0.44, 0, 1.45097e-06, 0.0247878
8, 9e-07, 0.8, 0.44, 1, 1.44146e-06, -4.69998e-05
8, 9e-07, 0.8, 0.52, 0, 1.45097e-06, 0.0214882
8, 9e-07, 0.8, 0.52, 1, 1.45289e-06, -3.67178e-05
8, 9e-07, 0.8, 0.6, 0, 1.45289e-06, 0.0175919
8, 9e-07, 0.8, 0.6, 1, 1.46061e-06, -3.8979e-05
8, 1.1e-06, 0.4, 0.2, 0, 1.7e-06, 0.00621247
8, 1.1e-06, 0.4, 0.2, 1, 1.69476e-06, -0.000125591
8, 1.1e-06, 0.4, 0.28, 0, 1.7e-06, 0.00474962
8, 1.1e-06, 0.4, 0.28, 1, 1.57349e-06, -0.000236567
8, 1.1e-06, 0.4, 0.36, 0, 1.7e-06, 0.0031495
8, 1.1e-06, 0.4, 0.36, 1, 1.56009e-06, -0.000190251
8, 1.1e-06, 0.4, 0.44, 0, 1.7e-06, 0.00177844
8, 1.1e-06, 0.4, 0.44, 1, 1.56676e-06, -0.000122543
8, 1.1e-06, 0.4, 0.52, 0, 1.3e-06, 0.00186449
8, 1.1e-06, 0.4, 0.52, 1, 1.64407e-06, -7.40554e-05
8, 1.1e-06, 0.4, 0.6, 0, 1.3e-06, 0.00492951
8, 1.1e-06, 0.4, 0.6, 1, 1.62224e-06, -6.57026e-05
8, 1.1e-06, 0.48, 0.2, 0, 1.7e-06, 0.00920757
8, 1.1e-06, 0.48, 0.2, 1, 1.62704e-06, -0.000173548
8, 1.1e-06, 0.48, 0.28, 0, 1.7e-06, 0.00770161
8, 1.1e-06, 0.48, 0.28, 1, 1.6665e-06, -0.000111838
8, 1.1e-06, 0.48, 0.36, 0, 1.7e-06, 0.00621675
8, 1.1e-06, 0.48, 0.36, 1, 1.63917e-06, -0.000143507
8, 1.1e-06, 0.48, 0.44, 0, 1.7e-06, 0.00474295
8, 1.1e-06, 0.48, 0.44, 1, 1.60801e-06, -0.000133692
8, 1.1e-06, 0.48, 0.52, 0, 1.3e-06, 0.00763606
8, 1.1e-06, 0.48, 0.52, 1, 1.62704e-06, -7.65437e-05
8, 1.1e-06, 0.48, 0.6, 0, 1.3e-06, 0.0225979
8, 1.1e-06, 0.48, 0.6, 1, 1.65397e-06, -7.97709e-05
8, 1.1e-06, 0.56, 0.2, 0, 1.7e-06, 0.0110782
8, 1.1e-06, 0.56, 0.2, 1, 1.58712e-06, -0.000222341
8, 1.1e-06, 0.56, 0.28, 0, 1.7e-06, 0.00987527
8, 1.1e-06, 0.56, 0.28, 1, 1.59866e-06, -0.000146431
8, 1.1e-06, 0.56, 0.36, 0, 1.7e-06, 0.00851768
8, 1.1e-06, 0.56, 0.36, 1, 1.65646e-06, -9.94406e-05
8, 1.1e-06, 0.56, 0.44, 0, 1.3e-06, 0.00730298
8, 1.1e-06, 0.56, 0.44, 1, 1.65148e-06, -6.97704e-05
8, 1.1e-06, 0.56, 0.52, 0, 1.3e-06, 0.0256796
8, 1.1e-06, 0.56, 0.52, 1, 1.6665e-06, -7.10792e-05
8, 1.1e-06, 0.56, 0.6, 0, 1.3e-06, 0.0822106
8, 1.1e-06, 0.56, 0.6, 1, 1.67667e-06, -6.40156e-05
8, 1.1e-06, 0.64, 0.2, 0, 1.7e-06, 0.01143
8, 1.1e-06, 0.64, 0.2, 1, 1.58027e-06, -0.00020539
8, 1.1e-06, 0.64, 0.28, 0, 1.7e-06, 0.0102676
8, 1.1e-06, 0.64, 0.28, 1, 1.65896e-06, -0.000126322
8, 1.1e-06, 0.64, 0.36, 0, 1.7e-06, 0.00926057
8, 1.1e-06, 0.64, 0.36, 1, 1.68696e-06, -0.000117947
8, 1.1e-06, 0.64, 0.44, 0, 1.7e-06, 0.00813551
8, 1.1e-06, 0.64, 0.44, 1, 1.67157e-06, -6.56482e-05
8, 1.1e-06, 0.64, 0.52, 0, 1.7e-06, 0.00669651
8, 1.1e-06, 0.64, 0.52, 1, 1.62224e-06, -7.90487e-05
8, 1.1e-06, 0.64, 0.6, 0, 1.31241e-06, 0.00960861
8, 1.1e-06, 0.64, 0.6, 1, 1.67923e-06, -6.56492e-05
8, 1.1e-06, 0.72, 0.2, 0, 1.3e-06, 0.0327367
8, 1.1e-06, 0.72, 0.2, 1, 1.60801e-06, -0.00013368
8, 1.1e-06, 0.72, 0.28, 0, 1.3e-06, 0.0410912
8, 1.1e-06, 0.72, 0.28, 1, 1.62464e-06, -9.82781e-05
8, 1.1e-06, 0.72, 0.36, 0, 1.30154e-06, 0.0495871
8, 1.1e-06, 0.72, 0.36, 1, 1.65646e-06, -0.000101916
8, 1.1e-06, 0.72, 0.44, 0, 1.30618e-06, 0.0571316
8, 1.1e-06, 0.72, 0.44, 1, 1.67157e-06, -8.17614e-05
8, 1.1e-06, 0.72, 0.52, 0, 1.31241e-06, 0.0669574
8, 1.1e-06, 0.72, 0.52, 1, 1.68696e-06, -7.48075e-05
8, 1.1e-06, 0.72, 0.6, 0, 1.32029e-06, 0.0675917
8, 1.1e-06, 0.72, 0.6, 1, 1.56009e-06, -0.000114824
8, 1.1e-06, 0.8, 0.2, 0, 1.31398e-06, 0.0723008
8, 1.1e-06, 0.8, 0.2, 1, 1.64654e-06, -0.000108271
8, 1.1e-06, 0.8, 0.28, 0, 1.31713e-06, 0.0787318
8, 1.1e-06, 0.8, 0.28, 1, 1.66147e-06, -8.18952e-05
8, 1.1e-06, 0.8, 0.36, 0, 1.32188e-06, 0.0884939
8, 1.1e-06, 0.8, 0.36, 1, 1.67667e-06, -7.31978e-05
8, 1.1e-06, 0.8, 0.44, 0, 1.32507e-06, 0.100358
8, 1.1e-06, 0.8, 0.44, 1, 1.63187e-06, -7.47943e-05
8, 1.1e-06, 0.8, 0.52, 0, 1.32988e-06, 0.112153
8, 1.1e-06, 0.8, 0.52, 1, 1.7e-06, -7.53704e-05
8, 1.1e-06, 0.8, 0.6, 0, 1.33472e-06, 0.128688
8, 1.1e-06, 0.8, 0.6, 1, 1.54692e-06, -7.58941e-05
8, 1.3e-06, 0.4, 0.2, 0, 1.30929e-06, 0.0125478
8, 1.3e-06, 0.4, 0.2, 1, 1.7e-06, -0.000657381
8, 1.3e-06, 0.4, 0.28, 0, 1.31871e-06, 0.0291698
8, 1.3e-06, 0.4, 0.28, 1, 1.7e-06, -0.00067415
8, 1.3e-06, 0.4, 0.36, 0, 1.34781e-06, 0.0632188
8, 1.3e-06, 0.4, 0.36, 1, 1.69738e-06, -0.000428515
8, 1.3e-06, 0.4, 0.44, 0, 1.37649e-06, 0.0642612
