,training_loss,validation_loss
341,0.94168633,0.9499146
342,0.9435808,0.9502608
343,0.9430649,0.9498984
344,0.94190156,0.9502885
345,0.94168454,0.9499149
346,0.94356984,0.95025176
347,0.9430547,0.9498903
348,0.9419009,0.9502897
349,0.94168293,0.94991523
350,0.9435589,0.95024276
351,0.94304466,0.94988227
352,0.94190013,0.95029116
353,0.94168115,0.9499156
354,0.9435479,0.9502338
355,0.9430346,0.9498742
356,0.9418994,0.9502926
357,0.9416795,0.949916
358,0.9435369,0.9502249
359,0.94302464,0.9498662
360,0.94189876,0.9502938
361,0.94167787,0.9499164
362,0.94352597,0.950216
363,0.94301456,0.9498581
364,0.941898,0.95029515
365,0.94167626,0.94991684
366,0.94351494,0.950207
367,0.9430045,0.9498501
368,0.9418974,0.9502966
369,0.9416746,0.9499172
370,0.9435041,0.9501981
371,0.9429945,0.94984215
372,0.9418959,0.9502972
373,0.9416723,0.9499169
374,0.9434937,0.9501895
375,0.94298476,0.9498344
376,0.94189525,0.9502986
377,0.9416706,0.94991744
378,0.9434827,0.95018053
379,0.9429748,0.9498265
380,0.9418946,0.9503
381,0.9416689,0.94991773
382,0.9434719,0.9501717
383,0.9429648,0.94981843
384,0.94189405,0.9503015
385,0.94166744,0.9499182
386,0.943461,0.95016295
387,0.9429549,0.9498105
388,0.9418934,0.9503029
389,0.9416659,0.94991875
390,0.94345015,0.950154
391,0.94294494,0.94980246
392,0.9418928,0.95030445
393,0.94166434,0.9499192
394,0.9434393,0.9501452
395,0.9429349,0.94979465
396,0.9418922,0.9503058
397,0.94166267,0.94991964
398,0.94342846,0.95013624
399,0.9429249,0.9497866
400,0.9418917,0.95030725
401,0.9416612,0.94992024
402,0.9434176,0.9501275
403,0.94291514,0.9497788
404,0.94189113,0.95030874
405,0.9416597,0.94992065
406,0.9434068,0.95011866
407,0.9429052,0.9497708
408,0.94189054,0.95031023
409,0.94165814,0.94992125
410,0.94339603,0.9501099
411,0.9428953,0.9497629
412,0.94189,0.95031184
413,0.94165665,0.94992185
414,0.9433852,0.9501012
415,0.9428854,0.9497551
416,0.9418894,0.95031327
417,0.94165516,0.94992244
418,0.94337445,0.95009243
419,0.94287556,0.9497472
420,0.9418889,0.9503149
421,0.9416538,0.9499229
422,0.9433637,0.9500836
423,0.9428657,0.9497394
424,0.9418885,0.95031637
425,0.9416523,0.94992363
426,0.943353,0.950075
427,0.94285583,0.9497315
428,0.9418879,0.950318
429,0.9416507,0.94992405
430,0.9433422,0.9500661
431,0.94284606,0.9497237
432,0.9418875,0.95031947
433,0.9416493,0.94992477
434,0.9433315,0.95005745
435,0.9428362,0.94971585
436,0.941887,0.9503211
437,0.9416479,0.94992524
438,0.9433208,0.95004874
439,0.9428264,0.94970816
440,0.9418866,0.9503227
441,0.94164646,0.9499261
442,0.94331,0.95004
443,0.9428166,0.9497003
444,0.94188607,0.9503243
445,0.941645,0.9499267
446,0.9432995,0.95003134
447,0.9428068,0.94969255
448,0.9418857,0.950326
449,0.9416437,0.9499273
450,0.9432888,0.9500227
451,0.94279706,0.94968474
452,0.9418853,0.95032775
453,0.9416423,0.949928
454,0.9432781,0.95001405
455,0.9427873,0.9496771
456,0.94188493,0.95032936
457,0.941641,0.94992864
458,0.94326746,0.95000535
459,0.9427776,0.94966936
460,0.9418845,0.950331
461,0.94163966,0.94992936
462,0.94325686,0.9499967
463,0.94276774,0.9496616
464,0.9423504,0.94939816
465,0.94200486,0.9492072
466,0.94173187,0.94908893
467,0.94153166,0.94904375
468,0.94140464,0.94907206
469,0.94135123,0.94917387
470,0.94136894,0.94934255
471,0.94134945,0.9491685
472,0.9413654,0.9493353
473,0.9413479,0.94916296
474,0.94136214,0.94932854
475,0.94134635,0.9491581
476,0.94135904,0.9493222
477,0.9413447,0.94915324
478,0.9413559,0.9493158
479,0.9413432,0.9491484
480,0.9413528,0.94930935
481,0.9413417,0.9491436
482,0.94134974,0.94930315
483,0.94134,0.94913906
484,0.94134676,0.9492972
485,0.9413385,0.9491345
486,0.9413444,0.9492933
487,0.94133687,0.94913155
488,0.941342,0.9492895
489,0.9413353,0.9491285
490,0.94133973,0.94928545
491,0.9413338,0.9491254
492,0.9413373,0.94928163
493,0.94133234,0.9491223
494,0.9413355,0.94927925
495,0.9413307,0.94912016
496,0.94133365,0.9492768
497,0.94132924,0.9491181
498,0.9413317,0.9492744
499,0.9413275,0.94911605
500,0.9413299,0.949272
501,0.9413261,0.94911385
502,0.94132805,0.9492696
503,0.94132453,0.9491119
504,0.9413262,0.9492671
505,0.94132304,0.9491096
506,0.94132435,0.9492646
507,0.9413215,0.94910765
508,0.94132245,0.94926214
509,0.94132,0.94910544
510,0.9413206,0.94925976
511,0.9413184,0.9491034
512,0.9413196,0.94925994
513,0.94131684,0.949103
514,0.94131774,0.94925755
515,0.9413154,0.9491008
516,0.9413166,0.94925755
517,0.94131374,0.9491006
518,0.94131476,0.9492551
519,0.9413124,0.9490984
520,0.9413129,0.9492527
521,0.94131076,0.9490964
522,0.9413118,0.9492529
523,0.9413092,0.94909596
524,0.94131,0.9492505
525,0.9413077,0.9490939
526,0.94130903,0.9492505
527,0.9413062,0.94909346
528,0.9413071,0.9492481
529,0.9413046,0.9490914
530,0.94130516,0.9492457
531,0.94130313,0.94908935
532,0.9413042,0.94924575
533,0.9413016,0.94908893
534,0.94130236,0.94924337
535,0.94130003,0.94908684
536,0.9413013,0.9492435
537,0.94129854,0.94908655
538,0.94129944,0.949241
539,0.94129705,0.94908434
540,0.9412976,0.94923866
541,0.94129544,0.9490823
542,0.94129664,0.9492387
543,0.9412939,0.9490819
544,0.9412948,0.9492362
545,0.9412924,0.9490798
546,0.94129354,0.94923645
547,0.9412908,0.9490794
548,0.9412918,0.94923383
549,0.94128937,0.9490773
550,0.94128984,0.9492316
551,0.9412879,0.9490751
552,0.9412889,0.9492316
553,0.9412863,0.94907486
554,0.94128704,0.9492292
555,0.9412848,0.94907266
556,0.94128597,0.9492294
557,0.9412832,0.94907236
558,0.9412841,0.9492269
559,0.94128174,0.9490703
560,0.9412822,0.9492246
561,0.9412801,0.94906807
562,0.9412813,0.9492246
563,0.94127876,0.9490678
564,0.94127935,0.94922215
565,0.9412772,0.9490656
566,0.9412784,0.9492224
567,0.9412756,0.9490652
568,0.9412765,0.94921976
569,0.94127405,0.949063
570,0.94127464,0.9492173
571,0.9412725,0.94906104
572,0.9412735,0.94921756
573,0.941271,0.9490606
574,0.94127166,0.94921505
575,0.9412695,0.9490586
576,0.94127065,0.9492151
577,0.94126797,0.9490582
578,0.94126874,0.94921285
579,0.9412665,0.9490561
580,0.94126695,0.9492103
581,0.9412648,0.949054
582,0.9412658,0.9492105
583,0.9412633,0.9490536
584,0.941264,0.9492081
585,0.94126177,0.94905156
586,0.9412629,0.9492081
587,0.9412603,0.9490511
588,0.9412612,0.9492057
589,0.9412587,0.94904906
590,0.9412592,0.94920325
591,0.9412573,0.94904697
592,0.94125825,0.9492034
593,0.9412556,0.94904655
594,0.94125634,0.94920087
595,0.9412542,0.94904435
596,0.94125533,0.94920105
597,0.94125265,0.9490441
598,0.9412535,0.94919854
599,0.9412511,0.9490419
600,0.94125164,0.94919616
