Fill Factor,Pitch,Duty Cycle,Theta,Mode,Lambda,Transmission
9.28571, 9.28571e-07, 0.742857, 0.485714, 1, 1.4422e-06, -7.66138e-05
9.28571, 9.28571e-07, 0.742857, 0.542857, 0, 1.48563e-06, 0.00919928
9.28571, 9.28571e-07, 0.742857, 0.542857, 1, 1.47453e-06, -5.80048e-05
9.28571, 9.28571e-07, 0.742857, 0.6, 0, 1.48563e-06, 0.00835925
9.28571, 9.28571e-07, 0.742857, 0.6, 1, 1.45282e-06, -0.000116447
9.28571, 9.28571e-07, 0.8, 0.2, 0, 1.48563e-06, 0.0135929
9.28571, 9.28571e-07, 0.8, 0.2, 1, 1.69635e-06, -9.85355e-05
9.28571, 9.28571e-07, 0.8, 0.257143, 0, 1.48703e-06, 0.0131801
9.28571, 9.28571e-07, 0.8, 0.257143, 1, 1.40124e-06, -9.95942e-05
9.28571, 9.28571e-07, 0.8, 0.314286, 0, 1.48843e-06, 0.012446
9.28571, 9.28571e-07, 0.8, 0.314286, 1, 1.66768e-06, -0.000111949
9.28571, 9.28571e-07, 0.8, 0.371429, 0, 1.48843e-06, 0.0116228
9.28571, 9.28571e-07, 0.8, 0.371429, 1, 1.42271e-06, -4.78603e-05
9.28571, 9.28571e-07, 0.8, 0.428571, 0, 1.48843e-06, 0.0108592
9.28571, 9.28571e-07, 0.8, 0.428571, 1, 1.42915e-06, -5.06739e-05
9.28571, 9.28571e-07, 0.8, 0.485714, 0, 1.48984e-06, 0.00986675
9.28571, 9.28571e-07, 0.8, 0.485714, 1, 1.41126e-06, -7.28444e-05
9.28571, 9.28571e-07, 0.8, 0.542857, 0, 1.49266e-06, 0.00887078
9.28571, 9.28571e-07, 0.8, 0.542857, 1, 1.40874e-06, -6.71735e-05
9.28571, 9.28571e-07, 0.8, 0.6, 0, 1.49548e-06, 0.00814442
9.28571, 9.28571e-07, 0.8, 0.6, 1, 1.46496e-06, -6.59765e-05
9.28571, 1.07143e-06, 0.4, 0.2, 0, 1.7e-06, 0.00603775
9.28571, 1.07143e-06, 0.4, 0.2, 1, 1.69453e-06, -0.000141991
9.28571, 1.07143e-06, 0.4, 0.257143, 0, 1.7e-06, 0.00494482
9.28571, 1.07143e-06, 0.4, 0.257143, 1, 1.57611e-06, -0.000220541
9.28571, 1.07143e-06, 0.4, 0.314286, 0, 1.7e-06, 0.00382243
9.28571, 1.07143e-06, 0.4, 0.314286, 1, 1.56517e-06, -0.000243632
9.28571, 1.07143e-06, 0.4, 0.371429, 0, 1.7e-06, 0.00275173
9.28571, 1.07143e-06, 0.4, 0.371429, 1, 1.43826e-06, -0.000140049
9.28571, 1.07143e-06, 0.4, 0.428571, 0, 1.7e-06, 0.00173812
9.28571, 1.07143e-06, 0.4, 0.428571, 1, 1.4636e-06, -0.00012627
9.28571, 1.07143e-06, 0.4, 0.485714, 0, 1.7e-06, 0.000834037
9.28571, 1.07143e-06, 0.4, 0.485714, 1, 1.49407e-06, -0.000146935
9.28571, 1.07143e-06, 0.4, 0.542857, 0, 1.57611e-06, 0.000285411
9.28571, 1.07143e-06, 0.4, 0.542857, 1, 1.5856e-06, -0.000104
9.28571, 1.07143e-06, 0.4, 0.6, 0, 1.54073e-06, 0.00068687
9.28571, 1.07143e-06, 0.4, 0.6, 1, 1.6537e-06, -8.19617e-05
9.28571, 1.07143e-06, 0.457143, 0.2, 0, 1.7e-06, 0.00864534
9.28571, 1.07143e-06, 0.457143, 0.2, 1, 1.43826e-06, -0.000193877
9.28571, 1.07143e-06, 0.457143, 0.257143, 0, 1.7e-06, 0.00762596
9.28571, 1.07143e-06, 0.457143, 0.257143, 1, 1.68548e-06, -0.000147524
9.28571, 1.07143e-06, 0.457143, 0.314286, 0, 1.7e-06, 0.00643279
9.28571, 1.07143e-06, 0.457143, 0.314286, 1, 1.44089e-06, -0.000111881
9.28571, 1.07143e-06, 0.457143, 0.371429, 0, 1.7e-06, 0.00524992
9.28571, 1.07143e-06, 0.457143, 0.371429, 1, 1.4422e-06, -9.96596e-05
9.28571, 1.07143e-06, 0.457143, 0.428571, 0, 1.7e-06, 0.00402154
9.28571, 1.07143e-06, 0.457143, 0.428571, 1, 1.44749e-06, -8.54485e-05
9.28571, 1.07143e-06, 0.457143, 0.485714, 0, 1.7e-06, 0.00284085
9.28571, 1.07143e-06, 0.457143, 0.485714, 1, 1.5872e-06, -0.000144534
9.28571, 1.07143e-06, 0.457143, 0.542857, 0, 1.7e-06, 0.0017829
9.28571, 1.07143e-06, 0.457143, 0.542857, 1, 1.62143e-06, -0.000157775
9.28571, 1.07143e-06, 0.457143, 0.6, 0, 1.7e-06, 0.000958907
9.28571, 1.07143e-06, 0.457143, 0.6, 1, 1.61811e-06, -9.64887e-05
9.28571, 1.07143e-06, 0.514286, 0.2, 0, 1.7e-06, 0.0107907
9.28571, 1.07143e-06, 0.514286, 0.2, 1, 1.44352e-06, -0.000134354
9.28571, 1.07143e-06, 0.514286, 0.257143, 0, 1.7e-06, 0.00977534
9.28571, 1.07143e-06, 0.514286, 0.257143, 1, 1.6115e-06, -0.000183775
9.28571, 1.07143e-06, 0.514286, 0.314286, 0, 1.7e-06, 0.0086791
9.28571, 1.07143e-06, 0.514286, 0.314286, 1, 1.66944e-06, -0.000125254
9.28571, 1.07143e-06, 0.514286, 0.371429, 0, 1.7e-06, 0.00744589
9.28571, 1.07143e-06, 0.514286, 0.371429, 1, 1.67653e-06, -0.000144671
9.28571, 1.07143e-06, 0.514286, 0.428571, 0, 1.7e-06, 0.00625898
9.28571, 1.07143e-06, 0.514286, 0.428571, 1, 1.60495e-06, -0.000137992
9.28571, 1.07143e-06, 0.514286, 0.485714, 0, 1.7e-06, 0.00501098
9.28571, 1.07143e-06, 0.514286, 0.485714, 1, 1.48984e-06, -0.000128584
9.28571, 1.07143e-06, 0.514286, 0.542857, 0, 1.7e-06, 0.00384834
9.28571, 1.07143e-06, 0.514286, 0.542857, 1, 1.60007e-06, -0.000105775
9.28571, 1.07143e-06, 0.514286, 0.6, 0, 1.7e-06, 0.00275613
9.28571, 1.07143e-06, 0.514286, 0.6, 1, 1.66768e-06, -0.000153693
9.28571, 1.07143e-06, 0.571429, 0.2, 0, 1.7e-06, 0.0122845
9.28571, 1.07143e-06, 0.571429, 0.2, 1, 1.60332e-06, -0.000161532
9.28571, 1.07143e-06, 0.571429, 0.257143, 0, 1.7e-06, 0.0113332
9.28571, 1.07143e-06, 0.571429, 0.257143, 1, 1.43957e-06, -8.82727e-05
9.28571, 1.07143e-06, 0.571429, 0.314286, 0, 1.7e-06, 0.0102769
9.28571, 1.07143e-06, 0.571429, 0.314286, 1, 1.46089e-06, -0.000146939
9.28571, 1.07143e-06, 0.571429, 0.371429, 0, 1.7e-06, 0.00918125
9.28571, 1.07143e-06, 0.571429, 0.371429, 1, 1.64509e-06, -0.000116834
9.28571, 1.07143e-06, 0.571429, 0.428571, 0, 1.7e-06, 0.00803839
9.28571, 1.07143e-06, 0.571429, 0.428571, 1, 1.67298e-06, -0.000124523
9.28571, 1.07143e-06, 0.571429, 0.485714, 0, 1.7e-06, 0.00686959
9.28571, 1.07143e-06, 0.571429, 0.485714, 1, 1.6468e-06, -0.00010515
9.28571, 1.07143e-06, 0.571429, 0.542857, 0, 1.7e-06, 0.00578055
9.28571, 1.07143e-06, 0.571429, 0.542857, 1, 1.68728e-06, -0.000121362
9.28571, 1.07143e-06, 0.571429, 0.6, 0, 1.7e-06, 0.00459112
9.28571, 1.07143e-06, 0.571429, 0.6, 1, 1.64509e-06, -9.19567e-05
9.28571, 1.07143e-06, 0.628571, 0.2, 0, 1.7e-06, 0.0128497
9.28571, 1.07143e-06, 0.628571, 0.2, 1, 1.57297e-06, -0.000187784
9.28571, 1.07143e-06, 0.628571, 0.257143, 0, 1.7e-06, 0.0120485
9.28571, 1.07143e-06, 0.628571, 0.257143, 1, 1.67653e-06, -0.000164217
9.28571, 1.07143e-06, 0.628571, 0.314286, 0, 1.7e-06, 0.0111429
9.28571, 1.07143e-06, 0.628571, 0.314286, 1, 1.62477e-06, -0.000118427
9.28571, 1.07143e-06, 0.628571, 0.371429, 0, 1.7e-06, 0.0101904
9.28571, 1.07143e-06, 0.628571, 0.371429, 1, 1.45282e-06, -8.18318e-05
9.28571, 1.07143e-06, 0.628571, 0.428571, 0, 1.7e-06, 0.009221
9.28571, 1.07143e-06, 0.628571, 0.428571, 1, 1.6537e-06, -8.44966e-05
9.28571, 1.07143e-06, 0.628571, 0.485714, 0, 1.7e-06, 0.00818671
9.28571, 1.07143e-06, 0.628571, 0.485714, 1, 1.64852e-06, -9.43608e-05
9.28571, 1.07143e-06, 0.628571, 0.542857, 0, 1.7e-06, 0.00706757
9.28571, 1.07143e-06, 0.628571, 0.542857, 1, 1.66944e-06, -8.56528e-05
9.28571, 1.07143e-06, 0.628571, 0.6, 0, 1.7e-06, 0.0058719
9.28571, 1.07143e-06, 0.628571, 0.6, 1, 1.66066e-06, -8.06961e-05
9.28571, 1.07143e-06, 0.685714, 0.2, 0, 1.7e-06, 0.012784
9.28571, 1.07143e-06, 0.685714, 0.2, 1, 1.59361e-06, -0.000162025
9.28571, 1.07143e-06, 0.685714, 0.257143, 0, 1.7e-06, 0.0121795
9.28571, 1.07143e-06, 0.685714, 0.257143, 1, 1.5888e-06, -0.000177062
9.28571, 1.07143e-06, 0.685714, 0.314286, 0, 1.7e-06, 0.011446
9.28571, 1.07143e-06, 0.685714, 0.314286, 1, 1.66241e-06, -0.000203306
9.28571, 1.07143e-06, 0.685714, 0.371429, 0, 1.7e-06, 0.0104297
9.28571, 1.07143e-06, 0.685714, 0.371429, 1, 1.68368e-06, -8.94515e-05
9.28571, 1.07143e-06, 0.685714, 0.428571, 0, 1.7e-06, 0.00964243
9.28571, 1.07143e-06, 0.685714, 0.428571, 1, 1.69271e-06, -9.22178e-05
9.28571, 1.07143e-06, 0.685714, 0.485714, 0, 1.7e-06, 0.00855583
9.28571, 1.07143e-06, 0.685714, 0.485714, 1, 1.44484e-06, -7.58605e-05
9.28571, 1.07143e-06, 0.685714, 0.542857, 0, 1.7e-06, 0.00729631
9.28571, 1.07143e-06, 0.685714, 0.542857, 1, 1.45416e-06, -6.0903e-05
9.28571, 1.07143e-06, 0.685714, 0.6, 0, 1.7e-06, 0.00622175
9.28571, 1.07143e-06, 0.685714, 0.6, 1, 1.45819e-06, -5.20259e-05
9.28571, 1.07143e-06, 0.742857, 0.2, 0, 1.7e-06, 0.0123386
9.28571, 1.07143e-06, 0.742857, 0.2, 1, 1.59683e-06, -0.000137291
9.28571, 1.07143e-06, 0.742857, 0.257143, 0, 1.7e-06, 0.0115705
9.28571, 1.07143e-06, 0.742857, 0.257143, 1, 1.6231e-06, -0.000109181
9.28571, 1.07143e-06, 0.742857, 0.314286, 0, 1.7e-06, 0.0106329
9.28571, 1.07143e-06, 0.742857, 0.314286, 1, 1.6231e-06, -0.000127097
9.28571, 1.07143e-06, 0.742857, 0.371429, 0, 1.7e-06, 0.00978892
9.28571, 1.07143e-06, 0.742857, 0.371429, 1, 1.54677e-06, -0.000130713
9.28571, 1.07143e-06, 0.742857, 0.428571, 0, 1.7e-06, 0.00894395
9.28571, 1.07143e-06, 0.742857, 0.428571, 1, 1.66416e-06, -9.10496e-05
9.28571, 1.07143e-06, 0.742857, 0.485714, 0, 1.7e-06, 0.00795226
9.28571, 1.07143e-06, 0.742857, 0.485714, 1, 1.6801e-06, -9.09004e-05
9.28571, 1.07143e-06, 0.742857, 0.542857, 0, 1.7e-06, 0.00695256
9.28571, 1.07143e-06, 0.742857, 0.542857, 1, 1.4422e-06, -0.000102674
9.28571, 1.07143e-06, 0.742857, 0.6, 0, 1.7e-06, 0.00591536
9.28571, 1.07143e-06, 0.742857, 0.6, 1, 1.4422e-06, -7.70273e-05
9.28571, 1.07143e-06, 0.8, 0.2, 0, 1.7e-06, 0.0104008
9.28571, 1.07143e-06, 0.8, 0.2, 1, 1.46496e-06, -5.86182e-05
9.28571, 1.07143e-06, 0.8, 0.257143, 0, 1.7e-06, 0.00977889
9.28571, 1.07143e-06, 0.8, 0.257143, 1, 1.46768e-06, -4.95712e-05
9.28571, 1.07143e-06, 0.8, 0.314286, 0, 1.7e-06, 0.00910915
9.28571, 1.07143e-06, 0.8, 0.314286, 1, 1.47041e-06, -4.71691e-05
9.28571, 1.07143e-06, 0.8, 0.371429, 0, 1.7e-06, 0.00838384
9.28571, 1.07143e-06, 0.8, 0.371429, 1, 1.67121e-06, -8.55863e-05
9.28571, 1.07143e-06, 0.8, 0.428571, 0, 1.7e-06, 0.00750821
9.28571, 1.07143e-06, 0.8, 0.428571, 1, 1.48284e-06, -7.42527e-05
9.28571, 1.07143e-06, 0.8, 0.485714, 0, 1.7e-06, 0.00674305
9.28571, 1.07143e-06, 0.8, 0.485714, 1, 1.4969e-06, -6.5506e-05
9.28571, 1.07143e-06, 0.8, 0.542857, 0, 1.7e-06, 0.00587565
9.28571, 1.07143e-06, 0.8, 0.542857, 1, 1.45416e-06, -7.04681e-05
9.28571, 1.07143e-06, 0.8, 0.6, 0, 1.7e-06, 0.00494504
9.28571, 1.07143e-06, 0.8, 0.6, 1, 1.45819e-06, -7.79642e-05
9.28571, 1.21429e-06, 0.4, 0.2, 0, 1.63317e-06, 0.0032361
9.28571, 1.21429e-06, 0.4, 0.2, 1, 1.67475e-06, -0.000364086
9.28571, 1.21429e-06, 0.4, 0.257143, 0, 1.6537e-06, 0.00294817
9.28571, 1.21429e-06, 0.4, 0.257143, 1, 1.63826e-06, -0.000465072
9.28571, 1.21429e-06, 0.4, 0.314286, 0, 1.67475e-06, 0.00258927
9.28571, 1.21429e-06, 0.4, 0.314286, 1, 1.62812e-06, -0.000490765
9.28571, 1.21429e-06, 0.4, 0.371429, 0, 1.7e-06, 0.00114397
9.28571, 1.21429e-06, 0.4, 0.371429, 1, 1.62477e-06, -0.000305709
9.28571, 1.21429e-06, 0.4, 0.428571, 0, 1.57611e-06, 0.000598968
9.28571, 1.21429e-06, 0.4, 0.428571, 1, 1.6468e-06, -0.000115523
9.28571, 1.21429e-06, 0.4, 0.485714, 0, 1.4e-06, 0.000659507
9.28571, 1.21429e-06, 0.4, 0.485714, 1, 1.68728e-06, -0.00010242
9.28571, 1.21429e-06, 0.4, 0.542857, 0, 1.4e-06, 0.00149187
9.28571, 1.21429e-06, 0.4, 0.542857, 1, 1.7e-06, -0.000237351
9.28571, 1.21429e-06, 0.4, 0.6, 0, 1.4e-06, 0.00475976
9.28571, 1.21429e-06, 0.4, 0.6, 1, 1.63826e-06, -0.000104042
9.28571, 1.21429e-06, 0.457143, 0.2, 0, 1.63826e-06, 0.00316491
9.28571, 1.21429e-06, 0.457143, 0.2, 1, 1.67475e-06, -0.000242967
9.28571, 1.21429e-06, 0.457143, 0.257143, 0, 1.6231e-06, 0.00279109
9.28571, 1.21429e-06, 0.457143, 0.257143, 1, 1.66241e-06, -0.000271971
9.28571, 1.21429e-06, 0.457143, 0.314286, 0, 1.62644e-06, 0.00197939
9.28571, 1.21429e-06, 0.457143, 0.314286, 1, 1.65891e-06, -0.00027739
9.28571, 1.21429e-06, 0.457143, 0.371429, 0, 1.63486e-06, 0.00177311
9.28571, 1.21429e-06, 0.457143, 0.371429, 1, 1.6537e-06, -0.000220752
9.28571, 1.21429e-06, 0.457143, 0.428571, 0, 1.64852e-06, 0.00133194
9.28571, 1.21429e-06, 0.457143, 0.428571, 1, 1.64852e-06, -0.000139699
9.28571, 1.21429e-06, 0.457143, 0.485714, 0, 1.4e-06, 0.000617179
9.28571, 1.21429e-06, 0.457143, 0.485714, 1, 1.7e-06, -0.000112855
9.28571, 1.21429e-06, 0.457143, 0.542857, 0, 1.4e-06, 0.00187093
9.28571, 1.21429e-06, 0.457143, 0.542857, 1, 1.6801e-06, -0.000105178
9.28571, 1.21429e-06, 0.457143, 0.6, 0, 1.4e-06, 0.0125111
9.28571, 1.21429e-06, 0.457143, 0.6, 1, 1.7e-06, -0.000271344
9.28571, 1.21429e-06, 0.514286, 0.2, 0, 1.63486e-06, 0.00325473
9.28571, 1.21429e-06, 0.514286, 0.2, 1, 1.63656e-06, -0.000267727
9.28571, 1.21429e-06, 0.514286, 0.257143, 0, 1.63317e-06, 0.00281401
9.28571, 1.21429e-06, 0.514286, 0.257143, 1, 1.65891e-06, -0.000143753
9.28571, 1.21429e-06, 0.514286, 0.314286, 0, 1.63656e-06, 0.00232811
9.28571, 1.21429e-06, 0.514286, 0.314286, 1, 1.66768e-06, -0.000125161
9.28571, 1.21429e-06, 0.514286, 0.371429, 0, 1.63996e-06, 0.00178851
9.28571, 1.21429e-06, 0.514286, 0.371429, 1, 1.6801e-06, -0.000105172
9.28571, 1.21429e-06, 0.514286, 0.428571, 0, 1.64166e-06, 0.00132817
9.28571, 1.21429e-06, 0.514286, 0.428571, 1, 1.66066e-06, -0.000109489
9.28571, 1.21429e-06, 0.514286, 0.485714, 0, 1.65717e-06, 0.000978096
9.28571, 1.21429e-06, 0.514286, 0.485714, 1, 1.66768e-06, -9.69025e-05
9.28571, 1.21429e-06, 0.514286, 0.542857, 0, 1.4e-06, 0.00540445
9.28571, 1.21429e-06, 0.514286, 0.542857, 1, 1.7e-06, -0.000128794
9.28571, 1.21429e-06, 0.514286, 0.6, 0, 1.4e-06, 0.0273047
9.28571, 1.21429e-06, 0.514286, 0.6, 1, 1.59522e-06, -0.00050328
9.28571, 1.21429e-06, 0.571429, 0.2, 0, 1.63656e-06, 0.0031358
9.28571, 1.21429e-06, 0.571429, 0.2, 1, 1.66241e-06, -0.000151843
9.28571, 1.21429e-06, 0.571429, 0.257143, 0, 1.63317e-06, 0.00276872
9.28571, 1.21429e-06, 0.571429, 0.257143, 1, 1.68368e-06, -0.000117353
9.28571, 1.21429e-06, 0.571429, 0.314286, 0, 1.63148e-06, 0.00234241
9.28571, 1.21429e-06, 0.571429, 0.314286, 1, 1.69635e-06, -0.000122611
9.28571, 1.21429e-06, 0.571429, 0.371429, 0, 1.63486e-06, 0.00196224
9.28571, 1.21429e-06, 0.571429, 0.371429, 1, 1.7e-06, -0.000186775
9.28571, 1.21429e-06, 0.571429, 0.428571, 0, 1.63486e-06, 0.00152189
9.28571, 1.21429e-06, 0.571429, 0.428571, 1, 1.61315e-06, -0.000541246
9.28571, 1.21429e-06, 0.571429, 0.485714, 0, 1.4e-06, 0.00150917
9.28571, 1.21429e-06, 0.571429, 0.485714, 1, 1.61315e-06, -0.000552174
9.28571, 1.21429e-06, 0.571429, 0.542857, 0, 1.4e-06, 0.00594163
9.28571, 1.21429e-06, 0.571429, 0.542857, 1, 1.61315e-06, -0.000529253
9.28571, 1.21429e-06, 0.571429, 0.6, 0, 1.4e-06, 0.0244502
9.28571, 1.21429e-06, 0.571429, 0.6, 1, 1.61315e-06, -0.000446923
9.28571, 1.21429e-06, 0.628571, 0.2, 0, 1.63486e-06, 0.002863
9.28571, 1.21429e-06, 0.628571, 0.2, 1, 1.68728e-06, -0.000171707
9.28571, 1.21429e-06, 0.628571, 0.257143, 0, 1.63317e-06, 0.0025397
9.28571, 1.21429e-06, 0.628571, 0.257143, 1, 1.6231e-06, -0.00051832
9.28571, 1.21429e-06, 0.628571, 0.314286, 0, 1.64852e-06, 0.00228889
9.28571, 1.21429e-06, 0.628571, 0.314286, 1, 1.64337e-06, -0.000269735
9.28571, 1.21429e-06, 0.628571, 0.371429, 0, 1.63826e-06, 0.00188092
9.28571, 1.21429e-06, 0.628571, 0.371429, 1, 1.67298e-06, -0.000108565
9.28571, 1.21429e-06, 0.628571, 0.428571, 0, 1.67475e-06, 0.00166769
9.28571, 1.21429e-06, 0.628571, 0.428571, 1, 1.65544e-06, -0.000148644
9.28571, 1.21429e-06, 0.628571, 0.485714, 0, 1.62477e-06, 0.00121066
9.28571, 1.21429e-06, 0.628571, 0.485714, 1, 1.6537e-06, -0.000147153
9.28571, 1.21429e-06, 0.628571, 0.542857, 0, 1.68909e-06, 0.00106117
9.28571, 1.21429e-06, 0.628571, 0.542857, 1, 1.65544e-06, -0.000188062
9.28571, 1.21429e-06, 0.628571, 0.6, 0, 1.4e-06, 0.00477455
9.28571, 1.21429e-06, 0.628571, 0.6, 1, 1.66944e-06, -0.000190096
9.28571, 1.21429e-06, 0.685714, 0.2, 0, 1.4e-06, 0.00332906
9.28571, 1.21429e-06, 0.685714, 0.2, 1, 1.65891e-06, -0.000229449
9.28571, 1.21429e-06, 0.685714, 0.257143, 0, 1.4e-06, 0.00452749
9.28571, 1.21429e-06, 0.685714, 0.257143, 1, 1.68368e-06, -0.000159799
9.28571, 1.21429e-06, 0.685714, 0.314286, 0, 1.4e-06, 0.00613471
9.28571, 1.21429e-06, 0.685714, 0.314286, 1, 1.64337e-06, -0.000304851
9.28571, 1.21429e-06, 0.685714, 0.371429, 0, 1.4e-06, 0.00841677
9.28571, 1.21429e-06, 0.685714, 0.371429, 1, 1.6468e-06, -0.000315319
9.28571, 1.21429e-06, 0.685714, 0.428571, 0, 1.4e-06, 0.0108454
9.28571, 1.21429e-06, 0.685714, 0.428571, 1, 1.66241e-06, -0.000264831
9.28571, 1.21429e-06, 0.685714, 0.485714, 0, 1.4e-06, 0.0129174
9.28571, 1.21429e-06, 0.685714, 0.485714, 1, 1.67121e-06, -0.000175287
9.28571, 1.21429e-06, 0.685714, 0.542857, 0, 1.4e-06, 0.0132692
9.28571, 1.21429e-06, 0.685714, 0.542857, 1, 1.67831e-06, -0.000104809
9.28571, 1.21429e-06, 0.685714, 0.6, 0, 1.4e-06, 0.010386
9.28571, 1.21429e-06, 0.685714, 0.6, 1, 1.68189e-06, -9.66618e-05
9.28571, 1.21429e-06, 0.742857, 0.2, 0, 1.4e-06, 0.0267017
9.28571, 1.21429e-06, 0.742857, 0.2, 1, 1.69453e-06, -0.000155447
9.28571, 1.21429e-06, 0.742857, 0.257143, 0, 1.4e-06, 0.0335181
9.28571, 1.21429e-06, 0.742857, 0.257143, 1, 1.67121e-06, -0.000240646
9.28571, 1.21429e-06, 0.742857, 0.314286, 0, 1.4e-06, 0.0393469
9.28571, 1.21429e-06, 0.742857, 0.314286, 1, 1.67831e-06, -0.000190643
9.28571, 1.21429e-06, 0.742857, 0.371429, 0, 1.4e-06, 0.0459948
9.28571, 1.21429e-06, 0.742857, 0.371429, 1, 1.65197e-06, -0.000161665
9.28571, 1.21429e-06, 0.742857, 0.428571, 0, 1.4e-06, 0.0519749
9.28571, 1.21429e-06, 0.742857, 0.428571, 1, 1.66944e-06, -0.000198433
9.28571, 1.21429e-06, 0.742857, 0.485714, 0, 1.4e-06, 0.0561729
9.28571, 1.21429e-06, 0.742857, 0.485714, 1, 1.62644e-06, -0.00029823
9.28571, 1.21429e-06, 0.742857, 0.542857, 0, 1.4e-06, 0.05675
9.28571, 1.21429e-06, 0.742857, 0.542857, 1, 1.67298e-06, -0.000163094
9.28571, 1.21429e-06, 0.742857, 0.6, 0, 1.4e-06, 0.0518309
9.28571, 1.21429e-06, 0.742857, 0.6, 1, 1.67831e-06, -0.000124032
9.28571, 1.21429e-06, 0.8, 0.2, 0, 1.4e-06, 0.0814646
9.28571, 1.21429e-06, 0.8, 0.2, 1, 1.61977e-06, -0.000292867
9.28571, 1.21429e-06, 0.8, 0.257143, 0, 1.4e-06, 0.0846389
9.28571, 1.21429e-06, 0.8, 0.257143, 1, 1.62143e-06, -0.000262098
9.28571, 1.21429e-06, 0.8, 0.314286, 0, 1.4e-06, 0.0875032
9.28571, 1.21429e-06, 0.8, 0.314286, 1, 1.62143e-06, -0.000247229
9.28571, 1.21429e-06, 0.8, 0.371429, 0, 1.4e-06, 0.0875926
9.28571, 1.21429e-06, 0.8, 0.371429, 1, 1.62644e-06, -0.00019898
9.28571, 1.21429e-06, 0.8, 0.428571, 0, 1.4e-06, 0.086253
9.28571, 1.21429e-06, 0.8, 0.428571, 1, 1.6909e-06, -0.000138895
9.28571, 1.21429e-06, 0.8, 0.485714, 0, 1.40124e-06, 0.0822604
9.28571, 1.21429e-06, 0.8, 0.485714, 1, 1.69271e-06, -0.000115359
9.28571, 1.21429e-06, 0.8, 0.542857, 0, 1.40373e-06, 0.0775321
9.28571, 1.21429e-06, 0.8, 0.542857, 1, 1.69635e-06, -0.000102928
9.28571, 1.21429e-06, 0.8, 0.6, 0, 1.40749e-06, 0.0698467
9.28571, 1.21429e-06, 0.8, 0.6, 1, 1.66592e-06, -0.000106178
9.28571, 1.35714e-06, 0.4, 0.2, 0, 1.4e-06, 0.00544883
9.28571, 1.35714e-06, 0.4, 0.2, 1, 1.69635e-06, -0.00091029
9.28571, 1.35714e-06, 0.4, 0.257143, 0, 1.4e-06, 0.0130222
9.28571, 1.35714e-06, 0.4, 0.257143, 1, 1.7e-06, -0.00100477
9.28571, 1.35714e-06, 0.4, 0.314286, 0, 1.4e-06, 0.0448695
9.28571, 1.35714e-06, 0.4, 0.314286, 1, 1.7e-06, -0.00092423
9.28571, 1.35714e-06, 0.4, 0.371429, 0, 1.4e-06, 0.120659
9.28571, 1.35714e-06, 0.4, 0.371429, 1, 1.7e-06, -0.00101283
9.28571, 1.35714e-06, 0.4, 0.428571, 0, 1.41e-06, 0.138714
9.28571, 1.35714e-06, 0.4, 0.428571, 1, 1.56053e-06, -0.00223618
9.28571, 1.35714e-06, 0.4, 0.485714, 0, 1.42399e-06, 0.137156
9.28571, 1.35714e-06, 0.4, 0.485714, 1, 1.55285e-06, -0.00122113
9.28571, 1.35714e-06, 0.4, 0.542857, 0, 1.43565e-06, 0.144901
9.28571, 1.35714e-06, 0.4, 0.542857, 1, 1.5498e-06, -0.000745032
9.28571, 1.35714e-06, 0.4, 0.6, 0, 1.44617e-06, 0.169218
9.28571, 1.35714e-06, 0.4, 0.6, 1, 1.55591e-06, -0.000632602
9.28571, 1.35714e-06, 0.457143, 0.2, 0, 1.4e-06, 0.0146701
9.28571, 1.35714e-06, 0.457143, 0.2, 1, 1.69453e-06, -0.000770589
9.28571, 1.35714e-06, 0.457143, 0.257143, 0, 1.4e-06, 0.0220369
9.28571, 1.35714e-06, 0.457143, 0.257143, 1, 1.7e-06, -0.000711644
9.28571, 1.35714e-06, 0.457143, 0.314286, 0, 1.4e-06, 0.0395045
9.28571, 1.35714e-06, 0.457143, 0.314286, 1, 1.7e-06, -0.00119402
9.28571, 1.35714e-06, 0.457143, 0.371429, 0, 1.40124e-06, 0.0661802
9.28571, 1.35714e-06, 0.457143, 0.371429, 1, 1.7e-06, -0.00289271
9.28571, 1.35714e-06, 0.457143, 0.428571, 0, 1.42015e-06, 0.0947962
9.28571, 1.35714e-06, 0.457143, 0.428571, 1, 1.43044e-06, -0.0021257
9.28571, 1.35714e-06, 0.457143, 0.485714, 0, 1.43565e-06, 0.130025
9.28571, 1.35714e-06, 0.457143, 0.485714, 1, 1.45954e-06, -0.00192187
9.28571, 1.35714e-06, 0.457143, 0.542857, 0, 1.44617e-06, 0.160141
9.28571, 1.35714e-06, 0.457143, 0.542857, 1, 1.47316e-06, -0.00166399
9.28571, 1.35714e-06, 0.457143, 0.6, 0, 1.45684e-06, 0.189859
9.28571, 1.35714e-06, 0.457143, 0.6, 1, 1.48284e-06, -0.00109573
9.28571, 1.35714e-06, 0.514286, 0.2, 0, 1.4e-06, 0.00452615
9.28571, 1.35714e-06, 0.514286, 0.2, 1, 1.65717e-06, -0.00265327
9.28571, 1.35714e-06, 0.514286, 0.257143, 0, 1.4e-06, 0.00483889
9.28571, 1.35714e-06, 0.514286, 0.257143, 1, 1.65544e-06, -0.00278549
9.28571, 1.35714e-06, 0.514286, 0.314286, 0, 1.4e-06, 0.0062581
9.28571, 1.35714e-06, 0.514286, 0.314286, 1, 1.6537e-06, -0.00273305
