,training_loss,validation_loss
87,7.0983014,7.10168
88,7.0418468,7.0452394
89,6.9842267,6.987633
90,6.925407,6.928829
91,6.8653474,6.868784
92,6.8040624,6.8075137
93,6.7415395,6.7450056
94,6.677767,6.6812477
95,6.612727,6.6162224
96,6.546416,6.5499277
97,6.4788256,6.482353
98,6.409944,6.413487
99,6.339759,6.3433175
100,6.268295,6.27187
101,6.195596,6.1991887
102,6.121618,6.1252275
103,6.0463557,6.0499825
104,5.9698043,5.973448
105,5.891977,5.8956375
106,5.8128743,5.8165517
107,5.7325196,5.7362146
108,5.650926,5.6546383
109,5.568085,5.571815
110,5.484026,5.487775
111,5.398784,5.4025497
112,5.3123536,5.316137
113,5.2247386,5.22854
114,5.1360054,5.1398234
115,5.0462165,5.050052
116,4.955403,4.9592566
117,4.863627,4.867498
118,4.770931,4.7748194
119,4.6773796,4.6812854
120,4.5830216,4.5869446
121,4.487928,4.4918685
122,4.392166,4.3961234
123,4.295807,4.2997804
124,4.198926,4.2029166
125,4.101592,4.105598
126,4.003901,4.007922
127,3.9059315,3.9099681
128,3.807783,3.8118336
129,3.7095444,3.71361
130,3.611328,3.6154068
131,3.5132346,3.5173273
132,3.415376,3.4194803
133,3.3178608,3.321977
134,3.2208064,3.224933
135,3.124344,3.1284811
136,3.0286021,3.0327477
137,2.9337077,2.9378617
138,2.8397872,2.8439488
139,2.746983,2.7511508
140,2.6554291,2.6596029
141,2.5652664,2.5694444
142,2.4766138,2.4807959
143,2.3896258,2.3938103
144,2.3044376,2.3086236
145,2.221183,2.2253692
146,2.14,2.144186
147,2.0610068,2.065191
148,1.98434,1.9885207
149,1.9101117,1.9142879
150,1.8384367,1.8426075
151,1.76942,1.7735841
152,1.7031615,1.7073174
153,1.6397451,1.6438918
154,1.5792495,1.5833852
155,1.5217313,1.5258555
156,1.4672447,1.4713565
157,1.4158361,1.4199337
158,1.3675067,1.37159
159,1.3222954,1.3263632
160,1.2802055,1.2842568
161,1.2412187,1.2452532
162,1.2053032,1.2093196
163,1.1724101,1.1764079
164,1.1424748,1.1464536
165,1.115416,1.1193755
166,1.0911354,1.095075
167,1.0695227,1.0734426
168,1.050453,1.0543529
169,1.0337898,1.03767
170,1.0193791,1.0232403
171,1.0070662,1.0109082
172,0.99668753,1.0005118
173,0.9880748,0.9918825
174,0.9810552,0.9848462
175,0.9754496,0.97922635
176,0.97109973,0.97486424
177,0.9678255,0.9715783
178,0.9654912,0.9692327
179,0.96392375,0.9676561
180,0.9629983,0.9667223
181,0.9625762,0.96629375
182,0.96254534,0.96625715
183,0.9627975,0.9665045
184,0.9632329,0.96693635
185,0.9637622,0.9674638
186,0.9643141,0.9680152
187,0.964831,0.9685328
188,0.965271,0.96897507
189,0.96560556,0.96931314
190,0.9658197,0.96953183
191,0.9658989,0.96961707
192,0.9658415,0.9695673
193,0.9656618,0.9693964
194,0.9653813,0.96912473
195,0.9650153,0.9687682
196,0.96458334,0.9683461
197,0.96410584,0.96787924
198,0.963602,0.96738625
199,0.9630906,0.9668858
200,0.9625863,0.9663926
201,0.96206796,0.9658864
202,0.9615864,0.9654166
203,0.96113443,0.96497697
204,0.9607417,0.9645962
205,0.96041256,0.9642785
206,0.9601455,0.9640227
207,0.9599381,0.9638262
208,0.9597846,0.96368355
209,0.95967656,0.9635861
210,0.9596037,0.9635232
211,0.95955473,0.963484
212,0.95951784,0.9634564
213,0.9594827,0.96343005
214,0.9594409,0.9633966
215,0.9593862,0.96334976
216,0.9593157,0.9632867
217,0.95922834,0.9632063
218,0.95912534,0.96311027
219,0.95900935,0.9630007
220,0.95888346,0.9628811
221,0.9587513,0.9627548
222,0.9586164,0.96262586
