,training_loss,testing_loss,learning_rate
0,20.11335,20.096275,0.000999
1,14.842225,14.846703,0.000998001
2,1.7141455,1.6727096,0.000997002999
3,0.8185784,0.79957247,0.000996005996001
4,1.6738083,1.6777862,0.000995009990004999
5,1.2001991,1.152784,0.000994014980014994
6,0.74794984,0.73483545,0.0009930209650349789
7,0.7289635,0.7122447,0.0009920279440699439
8,0.6916743,0.6668045,0.0009910359161258739
9,0.6712425,0.65702677,0.000990044880209748
10,0.65021735,0.6288436,0.0009890548353295382
11,0.6320587,0.6163827,0.0009880657804942088
12,0.6248789,0.6068044,0.0009870777147137145
13,0.6194178,0.60259974,0.0009860906369990009
14,0.6142899,0.59875196,0.000985104546362002
15,0.6071794,0.5914866,0.00098411944181564
16,0.5944878,0.57913595,0.0009831353223738242
17,0.5689191,0.5542755,0.0009821521870514505
18,0.51808804,0.50439596,0.000981170034864399
19,0.42258963,0.40954873,0.0009801888648295347
20,0.286993,0.27119014,0.000979208675964705
21,0.2591566,0.23675455,0.0009782294672887404
22,0.23604049,0.22010112,0.0009772512378214517
23,0.2320883,0.21720687,0.0009762739865836303
24,0.22951478,0.21555664,0.0009752977125970467
25,0.22384171,0.21081592,0.0009743224148844496
26,0.21975155,0.20756717,0.0009733480924695652
27,0.2160772,0.20530856,0.0009723747443770956
28,0.21121539,0.20191254,0.0009714023696327184
29,0.20653243,0.19854215,0.0009704309672630857
30,0.20088065,0.19446759,0.0009694605362958226
31,0.19505882,0.19028425,0.0009684910757595268
32,0.18875682,0.18565194,0.0009675225846837673
33,0.18234569,0.18061668,0.0009665550620990835
34,0.17573099,0.17530233,0.0009655885070369844
35,0.16925685,0.1696963,0.0009646229185299475
36,0.1629093,0.16406384,0.0009636582956114176
37,0.15637787,0.15841344,0.0009626946373158062
38,0.15031205,0.15303183,0.0009617319426784903
39,0.14416847,0.1476802,0.0009607702107358118
40,0.13799468,0.14247759,0.000959809440525076
41,0.13050744,0.13653225,0.0009588496310845509
42,0.12199805,0.12955275,0.0009578907814534664
43,0.114298485,0.1227098,0.0009569328906720129
44,0.1066674,0.11565808,0.0009559759577813409
45,0.09882083,0.10820586,0.0009550199818235595
46,0.091060504,0.1005943,0.0009540649618417359
47,0.08293688,0.09234792,0.0009531108968798942
48,0.07354746,0.08166535,0.0009521577859830143
49,0.06546783,0.07217027,0.0009512056281970313
50,0.05992664,0.06505507,0.0009502544225688343
51,0.05617014,0.060426902,0.0009493041681462655
52,0.05297249,0.056896016,0.0009483548639781192
53,0.050281048,0.053918876,0.0009474065091141411
54,0.047796424,0.051123112,0.0009464591026050269
55,0.04537636,0.04850943,0.0009455126435024218
56,0.04350189,0.04660272,0.0009445671308589194
57,0.042041335,0.045132145,0.0009436225637280605
58,0.040841408,0.04389429,0.0009426789411643324
59,0.03985562,0.042813323,0.0009417362622231681
60,0.039070796,0.041900914,0.0009407945259609449
61,0.03825969,0.04105073,0.000939853731434984
62,0.037446022,0.040206738,0.000938913877703549
63,0.036615826,0.03935062,0.0009379749638258455
64,0.03590554,0.03862673,0.0009370369888620196
65,0.035362452,0.037984814,0.0009360999518731576
66,0.03495799,0.037498176,0.0009351638519212844
67,0.03456245,0.036990114,0.0009342286880693632
68,0.03413825,0.036476016,0.0009332944593812938
69,0.03374625,0.03598677,0.0009323611649219125
70,0.033290565,0.035458848,0.0009314288037569906
71,0.032889772,0.034988053,0.0009304973749532337
72,0.032480463,0.034525234,0.0009295668775782805
73,0.032090448,0.03407521,0.0009286373107007022
74,0.03170778,0.03364413,0.0009277086733900015
75,0.031382464,0.03325362,0.0009267809647166115
76,0.031048294,0.032895397,0.0009258541837518949
77,0.030686067,0.03245862,0.0009249283295681431
78,0.030370507,0.032062523,0.0009240034012385749
79,0.030095484,0.031731553,0.0009230793978373363
80,0.02982692,0.03142148,0.0009221563184394989
81,0.029584672,0.031121278,0.0009212341621210594
82,0.029324265,0.030784309,0.0009203129279589383
83,0.029039958,0.030417148,0.0009193926150309794
84,0.028758053,0.030086657,0.0009184732224159483
85,0.028576856,0.029823074,0.0009175547491935324
86,0.02840202,0.029581428,0.0009166371944443389
87,0.028241867,0.0293743,0.0009157205572498945
88,0.028079301,0.02914416,0.0009148048366926446
89,0.027843837,0.02887341,0.000913890031855952
90,0.027569221,0.028547345,0.000912976141824096
91,0.02727393,0.028231628,0.0009120631656822719
92,0.026942922,0.027870696,0.0009111511025165896
93,0.026634604,0.027512757,0.000910239951414073
94,0.026306706,0.027166111,0.0009093297114626589
95,0.02599261,0.026813088,0.0009084203817511963
96,0.025734602,0.026520396,0.000907511961369445
97,0.025572218,0.026318425,0.0009066044494080756
98,0.025406858,0.026119335,0.0009056978449586675
99,0.025288932,0.025941193,0.0009047921471137089
100,0.025207698,0.025809012,0.0009038873549665952
101,0.025093833,0.02566009,0.0009029834676116286
102,0.024975069,0.02550711,0.000902080484144017
103,0.024820508,0.025350148,0.000901178403659873
104,0.02465807,0.025155392,0.0009002772252562131
105,0.024473337,0.024966132,0.0008993769480309569
106,0.024264552,0.02473373,0.0008984775710829259
107,0.024106355,0.024547324,0.000897579093511843
108,0.023982333,0.024385992,0.0008966815144183311
109,0.0238781,0.024245331,0.0008957848329039128
110,0.02373006,0.024075914,0.0008948890480710088
111,0.023809968,0.024113754,0.0008939941590229378
112,0.023819484,0.024111345,0.0008931001648639148
113,0.023776386,0.024063844,0.0008922070646990509
114,0.02358544,0.023850068,0.0008913148576343518
115,0.02324783,0.023511743,0.0008904235427767174
116,0.022881364,0.02311944,0.0008895331192339407
117,0.022530753,0.022750454,0.0008886435861147067
118,0.022226498,0.02242528,0.000887754942528592
119,0.022039637,0.022198783,0.0008868671875860634
120,0.021962993,0.022086896,0.0008859803203984774
121,0.021969836,0.022073282,0.0008850943400780789
122,0.022034593,0.022119265,0.0008842092457380008
123,0.02210645,0.02218088,0.0008833250364922628
124,0.022209546,0.022274002,0.0008824417114557706
125,0.022281263,0.022326905,0.0008815592697443149
126,0.02233182,0.022364039,0.0008806777104745705
127,0.022372939,0.022392876,0.000879797032764096
128,0.022322502,0.022351267,0.0008789172357313319
129,0.022202307,0.022220645,0.0008780383184956006
130,0.021988066,0.022020686,0.000877160280177105
131,0.021705939,0.021716015,0.0008762831198969279
132,0.021392493,0.021416996,0.000875406836777031
133,0.021101872,0.021125156,0.000874531429940254
134,0.020835675,0.020856772,0.0008736568985103137
135,0.020637441,0.020653035,0.0008727832416118034
136,0.020511564,0.020520965,0.0008719104583701916
137,0.020436887,0.02043095,0.0008710385479118214
138,0.020435002,0.020417092,0.0008701675093639096
139,0.020473175,0.020460224,0.0008692973418545456
140,0.020529607,0.020513475,0.0008684280445126911
141,0.020591572,0.020575186,0.0008675596164681784
142,0.020660581,0.020636443,0.0008666920568517103
143,0.02071411,0.020695508,0.0008658253647948586
144,0.020723853,0.020693174,0.0008649595394300638
145,0.020746673,0.02072582,0.0008640945798906337
146,0.020732908,0.020705346,0.0008632304853107431
147,0.020680211,0.020664182,0.0008623672548254323
148,0.020615516,0.02057712,0.0008615048875706069
149,0.020514831,0.02049704,0.0008606433826830363
150,0.020374276,0.020343782,0.0008597827393003533
151,0.020161739,0.020147083,0.0008589229565610529
152,0.019957514,0.019926285,0.0008580640336044919
153,0.01975976,0.019727867,0.0008572059695708874
154,0.01960749,0.019565009,0.0008563487636013166
155,0.019469138,0.019410651,0.0008554924148377152
156,0.019344995,0.019285798,0.0008546369224228774
157,0.019260664,0.019193964,0.0008537822855004545
158,0.019217337,0.019138522,0.0008529285032149541
159,0.019230466,0.019148676,0.0008520755747117391
160,0.019220514,0.019139735,0.0008512234991370274
161,0.019237997,0.01915543,0.0008503722756378904
162,0.019258564,0.019180004,0.0008495219033622525
163,0.019259788,0.019178841,0.0008486723814588903
164,0.019226538,0.019149194,0.0008478237090774314
165,0.019193036,0.019111019,0.000846975885368354
166,0.019150835,0.019063624,0.0008461289094829856
167,0.019083962,0.018988434,0.0008452827805735026
168,0.019001234,0.018910954,0.000844437497792929
169,0.018910078,0.018804273,0.0008435930602951361
170,0.018828962,0.018725757,0.0008427494672348409
171,0.018715871,0.018610073,0.0008419067177676061
172,0.01862944,0.018501464,0.0008410648110498385
173,0.018513383,0.018406942,0.0008402237462387886
174,0.01845535,0.01831151,0.0008393835224925498
175,0.018361356,0.018235091,0.0008385441389700573
176,0.018303188,0.018158413,0.0008377055948310873
177,0.018240944,0.018108148,0.0008368678892362562
178,0.01823506,0.018077357,0.00083603102134702
