,training_loss,testing_loss
428,0.009311951,0.009930786
429,0.009331139,0.009981669
430,0.009300846,0.009956423
431,0.009616628,0.010388618
432,0.009293741,0.01000019
433,0.00929738,0.010018581
434,0.00967917,0.0102270115
435,0.009403505,0.009967624
436,0.012226221,0.012597695
437,0.020932246,0.0213403
438,0.015301593,0.015488959
439,0.013102288,0.014029301
440,0.00947215,0.010235379
441,0.012815526,0.013414828
442,0.009507722,0.010025265
443,0.010169733,0.010936249
444,0.00949041,0.010094322
445,0.011247488,0.011674133
446,0.010299228,0.0106091695
447,0.009381301,0.009828108
448,0.009233306,0.0098077
449,0.0091815265,0.009749433
450,0.009242449,0.009808464
451,0.009622799,0.010156598
452,0.010460114,0.0109412195
453,0.011972041,0.012381994
454,0.013695062,0.014080807
455,0.013097567,0.013442493
456,0.010163092,0.010531304
457,0.009407689,0.010015811
458,0.009868681,0.010724776
459,0.009638737,0.010555984
460,0.009177318,0.010009956
461,0.009068225,0.009792658
462,0.009373022,0.009981988
463,0.010441711,0.010950962
464,0.012274258,0.012699558
465,0.01357699,0.013945597
466,0.013365372,0.013697926
467,0.010009837,0.0104043195
468,0.009409658,0.010039225
469,0.009918099,0.010815761
470,0.009754489,0.010739444
471,0.009205101,0.010110101
472,0.009022974,0.009794284
473,0.009485579,0.010121259
474,0.010881573,0.011407089
