,training_loss,validation_loss
483,0.8191273,0.8204589
484,0.8210985,0.82237893
485,0.82211256,0.82348037
486,0.8200671,0.82134223
487,0.8190202,0.8203049
488,0.8204708,0.8217841
489,0.8209324,0.82214844
490,0.8194267,0.8207006
491,0.81885797,0.82010895
492,0.8198242,0.82103175
493,0.82002646,0.8212998
494,0.8190382,0.82025003
495,0.81867284,0.8198863
496,0.81929755,0.8205332
497,0.8194588,0.8206204
498,0.81879354,0.8199894
499,0.81844974,0.81962156
500,0.81880355,0.8199496
501,0.8190102,0.82019985
502,0.8186355,0.81977415
503,0.81827486,0.8194224
504,0.81840163,0.81954575
505,0.81862324,0.819718
506,0.8184764,0.81959885
507,0.8181635,0.81925255
508,0.8180811,0.8191705
509,0.818225,0.8193289
510,0.8182683,0.81933194
511,0.81809515,0.8191746
512,0.8179123,0.8189609
513,0.81789356,0.81892693
514,0.8179682,0.8190103
515,0.8179661,0.81897444
516,0.8178446,0.8188718
517,0.8177187,0.8187267
518,0.81768316,0.81868535
519,0.81771016,0.81871617
520,0.8177115,0.8186865
521,0.81764597,0.81862926
522,0.8175524,0.8185088
523,0.8174879,0.81844074
524,0.81746876,0.8184183
525,0.81747246,0.8184042
526,0.81747276,0.81841695
527,0.8174441,0.8183618
528,0.817385,0.81831384
529,0.8173125,0.81821734
530,0.8172497,0.8181524
531,0.81721354,0.81810534
532,0.81719804,0.8180744
533,0.8171878,0.81806576
534,0.81717074,0.8180276
535,0.8171394,0.8180046
536,0.8170978,0.8179423
537,0.8170488,0.8178991
538,0.817001,0.81783533
539,0.8169585,0.8177914
540,0.81692153,0.8177436
541,0.81688905,0.8177028
542,0.8168599,0.81766707
543,0.8168339,0.8176281
544,0.8168152,0.81760824
545,0.81681484,0.8175877
546,0.81685394,0.8176361
547,0.816994,0.8177412
548,0.81729907,0.81807894
549,0.817951,0.81866544
550,0.8189948,0.8197841
551,0.8206837,0.82135856
552,0.82267046,0.82347506
553,0.82491034,0.82554376
554,0.8254663,0.8262774
555,0.8242123,0.8248408
556,0.82055,0.82132846
557,0.81735396,0.81803465
558,0.816499,0.8172
559,0.81798965,0.818735
560,0.8199973,0.8206375
561,0.82035065,0.8211094
562,0.81895185,0.81959414
563,0.81700945,0.81772584
564,0.8163632,0.81705433
565,0.8171894,0.8178436
566,0.8182498,0.818975
567,0.8184004,0.8190305
568,0.8174491,0.81815666
569,0.8164688,0.8171219
570,0.8162939,0.8169508
571,0.81684536,0.8175329
572,0.8173794,0.8180006
573,0.8172776,0.81796485
574,0.8167161,0.8173393
575,0.81621206,0.8168648
576,0.81617576,0.8168232
577,0.81649727,0.8171114
578,0.8167597,0.81741756
579,0.8167133,0.817312
